log(n_H),log(fH2)
-0.997767283331435,-3.9861068293364
-0.9967956280746735,-3.984804577892515
-0.995823972817912,-3.9834984288613846
-0.9948523175611511,-3.9821884223927637
-0.9938806623043906,-3.9808745839604307
-0.9929090070476324,-3.9795568443740064
-0.9919373517908747,-3.9782351526863424
-0.9909656965341171,-3.9769095507517753
-0.9899940412773596,-3.9755800802334713
-0.9890223860206022,-3.9742467825924312
-0.9880507307638475,-3.9729095995020027
-0.9870790755070932,-3.9715684676092455
-0.9861074202503392,-3.9702234175035196
-0.9851357649935852,-3.968874492105561
-0.984164109736831,-3.9675217340955733
-0.9831924544800791,-3.9661651132026794
-0.9822207992233283,-3.964804564776328
-0.9812491439665776,-3.9634400941738086
-0.9802774887098269,-3.9620717455197316
-0.979305833453076,-3.9606995626800896
-0.9783341781963265,-3.9593235451470576
-0.9773625229395788,-3.9579436256686016
-0.9763908676828311,-3.9565597840517284
-0.9754192124260834,-3.9551720656434397
-0.9744475571693361,-3.9537805155191457
-0.9734759019125887,-3.9523851647841877
-0.9725042466558441,-3.9509859422458895
-0.9715325913990992,-3.949582801864545
-0.9705609361423545,-3.9481757902475043
-0.9695892808856096,-3.9467649537143257
-0.9686176256288647,-3.945350338298844
-0.9676459703721223,-3.9439318883145074
-0.96667431511538,-3.942509546125488
-0.9657026598586378,-3.9410833429824335
-0.9647310046018955,-3.939653326492293
-0.9637593493451531,-3.9382195439621825
-0.9627876940884125,-3.9367819734596337
-0.9618160388316728,-3.935340553196585
-0.960844383574933,-3.9338952872798467
-0.9598727283181933,-3.932446224643828
-0.9589010730614529,-3.9309934139055684
-0.9579294178047134,-3.9295368691688792
-0.9569577625479759,-3.9280765228931056
-0.955986107291238,-3.9266123516276195
-0.9550144520345001,-3.9251444056727776
-0.9540427967777618,-3.923672734991885
-0.9530711415210233,-3.922197389211742
-0.9520994862642876,-3.920718295973019
-0.9511278310075516,-3.9192354073889977
-0.9501561757508153,-3.9177487718965183
-0.9491845204940788,-3.916258440842614
-0.948212865237342,-3.914764465216411
-0.9472412099806069,-3.913266812224868
-0.9462695547238724,-3.911765427339091
-0.9452978994671376,-3.9102603294332985
-0.9443262442104026,-3.908751571278345
-0.9433545889536673,-3.907239205263531
-0.9423829336969325,-3.9057232410915788
-0.9414112784401996,-3.9042036155593958
-0.940439623183466,-3.902680317374948
-0.9394679679267324,-3.9011534007756294
-0.9384963126699984,-3.8996229195914727
-0.9375246574132639,-3.8980889272463544
-0.936553002156532,-3.8965513508512837
-0.9355813468998001,-3.8950101517104043
-0.9346096916430676,-3.8934653828922547
-0.9336380363863348,-3.8919170997078805
-0.9326663811296013,-3.890365357034755
-0.9316947258728697,-3.88881013002024
-0.930723070616139,-3.8872513692664215
-0.9297514153594078,-3.8856890948624145
-0.9287797601026763,-3.8841233636525025
-0.9278081048459443,-3.882554232017214
-0.926836449589213,-3.8809817269895523
-0.9258647943324833,-3.8794057857615245
-0.9248931390757537,-3.8778263946184173
-0.9239214838190235,-3.876243611989243
-0.9229498285622931,-3.8746574958064617
-0.9219781733055623,-3.873068103508313
-0.9210065180488338,-3.871475388308037
-0.9200348627921056,-3.8698793143304577
-0.919063207535377,-3.868279922351212
-0.9180915522786481,-3.8666772719073985
-0.917119897021919,-3.8650714220069156
-0.9161482417651905,-3.8634623860048083
-0.915176586508464,-3.861850110734702
-0.9142049312517373,-3.860234599507855
-0.9132332759950099,-3.858615913521957
-0.9122616207382824,-3.8569941134072816
-0.9112899654815549,-3.855369259229776
-0.9103183102248297,-3.8537413000383793
-0.9093466549681045,-3.852110209937925
-0.9083749997113791,-3.8504760377803082
-0.9074033444546535,-3.8488388458736593
-0.9064316891979278,-3.847198695921202
-0.9054600339412029,-3.8455556077111144
-0.9044883786844797,-3.8439095323416956
-0.9035167234277565,-3.8422604769556896
-0.9025450681710332,-3.8406085055971193
-0.9015734129143093,-3.8389536816609415
-0.9006017576575853,-3.8372960678958856
-0.8996301024008633,-3.8356356328695576
-0.898658447144142,-3.83397235271027
-0.8976867918874206,-3.832306270038095
-0.8967151366306987,-3.8306374499925333
-0.8957434813739769,-3.8289659570210652
-0.8947718261172548,-3.827291843597403
-0.8938001708605354,-3.825615054761819
-0.8928285156038158,-3.823935586785909
-0.8918568603470962,-3.8222535066143384
-0.8908852050903762,-3.820568880448517
-0.8899135498336557,-3.8188817737526186
-0.8889418945769363,-3.8171922047298343
-0.8879702393202187,-3.8155001379015596
-0.8869985840635009,-3.8138055941587794
-0.8860269288067824,-3.812108641511488
-0.8850552735500639,-3.810409347178049
-0.8840836182933453,-3.8087077775918763
-0.8831119630366275,-3.807003933447859
-0.8821403077799104,-3.8052978041825747
-0.881168652523193,-3.803589432197095
-0.8801969972664753,-3.801878886505498
-0.8792253420097574,-3.800166235277204
-0.878253686753039,-3.798451545844487
-0.8772820314963219,-3.7967348071897606
-0.8763103762396054,-3.795016017105211
-0.8753387209828886,-3.793295225379456
-0.8743670657261711,-3.79157250194115
-0.8733954104694532,-3.7898479158188385
-0.8724237552127345,-3.7881215351512756
-0.8714520999560172,-3.7863933478897005
-0.8704804446993006,-3.784663351401194
-0.8695087894425835,-3.782931595272617
-0.8685371341858655,-3.7811981502747023
-0.8675654789291468,-3.7794630862238785
-0.8665938236724278,-3.777726471992404
-0.8656221684157097,-3.775988313277413
-0.8646505131589917,-3.7742486043360035
-0.8636788579022732,-3.772507389323413
-0.8627072026455542,-3.7707647397698567
-0.8617355473888344,-3.7690207261934736
-0.8607638921321138,-3.7672754181127264
-0.8597922368753932,-3.7655288547768206
-0.8588205816186734,-3.763781017770506
-0.8578489263619526,-3.762031938877394
-0.8568772711052312,-3.7602816902989287
-0.855905615848509,-3.758530343167033
-0.8549339605917858,-3.756777967557604
-0.8539623053350618,-3.7550246325034666
-0.8529906500783384,-3.7532703238975844
-0.8520189948216146,-3.7515150605527774
-0.8510473395648894,-3.7497589016379327
-0.8500756843081636,-3.748001918807185
-0.8491040290514366,-3.7462441826004254
-0.8481323737947088,-3.744485762458199
-0.8471607185379797,-3.7427267161615716
-0.8461890632812515,-3.740967025221125
-0.8452174080245223,-3.7392067205752193
-0.8442457527677913,-3.737445874157953
-0.8432740975110593,-3.735684556880737
-0.8423024422543259,-3.7339228384980716
-0.8413307869975919,-3.7321607876240606
-0.8403591317408561,-3.7303984588916568
-0.8393874764841208,-3.728635840825931
-0.8384158212273841,-3.7268729685267816
-0.8374441659706457,-3.725109913190852
-0.8364725107139063,-3.7233467447985045
-0.835500855457165,-3.7215835321327084
-0.8345292002004223,-3.7198203427973695
-0.8335575449436783,-3.7180572432353727
-0.8325858896869339,-3.7162942281005784
-0.831614234430188,-3.7145313306710133
-0.8306425791734409,-3.7127686108265565
-0.8296709239166918,-3.711006137434185
-0.828699268659941,-3.7092439781441517
-0.8277276134031886,-3.7074821993657365
-0.8267559581464345,-3.705720866337168
-0.8257843028896787,-3.7039600331348814
-0.8248126476329223,-3.70219969804151
-0.8238409923761641,-3.700439901468976
-0.822869337119404,-3.6986807089554103
-0.8218976818626421,-3.6969221868396294
-0.820926026605878,-3.695164400221992
-0.8199543713491123,-3.6934074129507164
-0.8189827160923445,-3.6916512876904637
-0.8180110608355747,-3.6898960858963696
-0.8170394055788037,-3.688141811384312
-0.8160677503220308,-3.686388501562366
-0.8150960950652563,-3.684636212041257
-0.8141244398084792,-3.6828850064570107
-0.8131527845517,-3.681134947179165
-0.8121811292949187,-3.679386095345448
-0.8112094740381353,-3.6776385108676037
-0.8102378187813497,-3.675892252470732
-0.809266163524562,-3.674147377715097
-0.8082945082677723,-3.6724038958554583
-0.8073228530109808,-3.670661843726062
-0.806351197754187,-3.668921273013429
-0.8053795424973909,-3.6671822432488765
-0.8044078872405923,-3.665444812713882
-0.803436231983791,-3.6637090384643636
-0.8024645767269878,-3.6619749763705247
-0.8014929214701821,-3.660242681123694
-0.8005212662133743,-3.6585122062644357
-0.799549610956564,-3.656783604210066
-0.7985779556997511,-3.6550568917631505
-0.7976063004429365,-3.6533321015115954
-0.7966346451861192,-3.651609279306611
-0.7956629899292995,-3.649888479282682
-0.7946913346724771,-3.648169754377983
-0.7937196794156525,-3.646453156343086
-0.7927480241588248,-3.644738735780337
-0.7917763689019952,-3.643026542166937
-0.7908047136451624,-3.641316623867355
-0.7898330583883275,-3.63960902816073
-0.7888614031314902,-3.6379038012626137
-0.78788974787465,-3.636200983149286
-0.7869180926178077,-3.634500591487251
-0.785946437360963,-3.6328026605085477
-0.7849747821041153,-3.6311072326903355
-0.7840031268472653,-3.629414354546996
-0.7830314715904121,-3.627724071494907
-0.7820598163335568,-3.6260364278408432
-0.7810881610766987,-3.6243514668440615
-0.7801165058198379,-3.6226692307086528
-0.7791448505629746,-3.6209897606149415
-0.7781731953061085,-3.619313096730802
-0.7772015400492398,-3.61763927826128
-0.7762298847923688,-3.615968343439431
-0.7752582295354951,-3.6143003295556553
-0.7742865742786189,-3.6126352729815743
-0.7733149190217401,-3.6109731978284385
-0.7723432637648587,-3.6093141286333994
-0.7713716085079747,-3.6076580939080234
-0.7703999532510879,-3.606005128206408
-0.7694282979941987,-3.604355267782128
-0.7684566427373067,-3.6027085479356082
-0.7674849874804122,-3.601065002996744
-0.766513332223515,-3.5994246663818905
-0.7655416769666152,-3.5977875705849565
-0.7645700217097129,-3.596153747200812
-0.7635983664528079,-3.5945232269572864
-0.7626267111959002,-3.592896039714461
-0.7616550559389903,-3.5912722145003295
-0.7606834006820777,-3.5896517795184053
-0.7597117454251626,-3.588034762155102
-0.7587400901682454,-3.5864211890094375
-0.7577684349113254,-3.584811085904077
-0.7567967796544028,-3.5832044779050376
-0.7558251243974783,-3.5816013893275374
-0.754853469140551,-3.5800018437505283
-0.7538818138836214,-3.5784058640441914
-0.7529101586266893,-3.576813472370287
-0.751938503369755,-3.575224684947403
-0.750966848112818,-3.5736395205114513
-0.7499951928558791,-3.572058000637134
-0.7490235375989376,-3.5704801417331886
-0.7480518823419939,-3.568905963013742
-0.7470802270850475,-3.5673354850183268
-0.7461085718280991,-3.5657687276362773
-0.7451369165711483,-3.5642057100355258
-0.7441652613141954,-3.56264645067629
-0.7431936060572399,-3.5610909673244056
-0.7422219508002825,-3.559539277064303
-0.7412502955433227,-3.557991396311654
-0.7402786402863608,-3.5564473408256823
-0.7393069850293968,-3.5549071257296547
-0.7383353297724304,-3.553370765497025
-0.7373636745154623,-3.551838273988403
-0.7363479376274196,-3.5503095094008703
-0.7351768542267946,-3.548784017998242
-0.7337640474264888,-3.5472612432470587
-0.7320611221610338,-3.5457406167851846
-0.7301038647884505,-3.544221786260309
-0.7279587925677213,-3.5427045735536273
-0.7256842288310394,-3.541188890513966
-0.7233146604828427,-3.539674668868192
-0.7208679422697736,-3.5381618433078263
-0.7183531723991776,-3.5366503497819943
-0.7157756376261999,-3.535140127382417
-0.7131390016261838,-3.5336311192702565
-0.7104461664587323,-3.532123272793558
-0.7076556090370609,-3.5306163867152214
-0.7048054472470914,-3.5291104652192167
-0.7018977625573801,-3.5276054541248065
-0.6989337923238776,-3.5261013002402812
-0.6959151317943334,-3.5245979541663406
-0.6928432783350599,-3.5230953692922964
-0.6897196171339751,-3.5215935015485984
-0.6865454500740346,-3.520092309283666
-0.6833220066670895,-3.5185917531302646
-0.6800504517387809,-3.5170917958809658
-0.6767318928274888,-3.515592402377018
-0.6733673866589494,-3.5140935394078685
-0.6699579447237535,-3.512595175623714
-0.6665045381604396,-3.5110972814434294
-0.6630081020606876,-3.509599828982025
-0.6594695392794473,-3.5081027919800514
-0.6558897238230003,-3.5066061457384445
-0.6522695038750753,-3.5051098670581915
-0.6486097045109034,-3.5036139341842807
-0.6449111301407049,-3.5021183267534766
-0.6411745667174183,-3.5006230257454947
-0.6374007837380131,-3.4991280134456786
-0.6335905360635203,-3.497633271549011
-0.6297445655773914,-3.4961387806074598
-0.6258636026808019,-3.4946445250195244
-0.6219479533987778,-3.4931504903335315
-0.6179976131065944,-3.4916566552228367
-0.614012418389402,-3.490163004630268
-0.6099924630850442,-3.488669525849594
-0.6059384685217909,-3.48717620848647
-0.6018511496251723,-3.485683043331595
-0.5977311122620508,-3.484190021962779
-0.5935789776079503,-3.482697136967482
-0.5893953798464493,-3.481204381938749
-0.5851809460231764,-3.4797117514046567
-0.5809363009385589,-3.4782192408087926
-0.5766620708004242,-3.476726846498771
-0.5723588825352645,-3.475234565688071
-0.5680273640448081,-3.473742396445505
-0.5636735255358702,-3.4722503561505342
-0.5593196870269297,-3.470758528112176
-0.5549658485179865,-3.469266956466309
-0.5506120100090398,-3.467775684465738
-0.5462581715000902,-3.4662847545473157
-0.5419043329911372,-3.464794208311739
-0.5375504944821816,-3.4633040817064775
-0.533196655973223,-3.4618144071272083
-0.5288428174642613,-3.4603252165361433
-0.524488978955297,-3.45883653884714
-0.5201351404463292,-3.457348416539697
-0.5157813019373585,-3.4558608912748086
-0.5114274634283851,-3.454374003862265
-0.5070736249194091,-3.4528877942389133
-0.5027197864104304,-3.4514023014471613
-0.49836594790144856,-3.449917563613713
-0.4940121093924642,-3.448433617928511
-0.48965827088347724,-3.4469505006285726
-0.4853044323744877,-3.4454682469685713
-0.4809505938654959,-3.4439868912009617
-0.47659675535650164,-3.442506466570334
-0.4722429168475051,-3.441027005280639
-0.46788907833850657,-3.439548529049207
-0.46353523982950584,-3.43807105953505
-0.45918140132050267,-3.4365946061373758
-0.4548275628114972,-3.4351192011055547
-0.45047372430248944,-3.4336448786815073
-0.4461198857934794,-3.4321716720820747
-0.4417660472844673,-3.430699613461992
-0.43741220877545284,-3.4292287339080745
-0.4330583702664367,-3.427759063419886
-0.4287045317574182,-3.4262906308815886
-0.42435069324839786,-3.4248234640487265
-0.41999685473937576,-3.4233575895310504
-0.4156430162303519,-3.421893032776172
-0.4112891777213266,-3.4204298131486195
-0.40693533921229974,-3.4189679416635603
-0.4025815007032711,-3.4175074192510637
-0.3982276621942407,-3.4160482631616294
-0.3938738236852083,-3.4145905018018765
-0.38951998517617425,-3.4131341624348
-0.3851661466671386,-3.4116792711513426
-0.3808123081581011,-3.410225852858099
-0.37645846964906216,-3.4087739312512055
-0.3721046311400218,-3.4073235288010615
-0.3677507926309799,-3.4058746667529705
-0.36339695412193673,-3.404427365099127
-0.3590431156128922,-3.4029816412918272
-0.3546892771038471,-3.4015374988185525
-0.35033543859480054,-3.4000949318014326
-0.34598160008575235,-3.398653944321727
-0.341627761576703,-3.3972145601272907
-0.3372739230676523,-3.395776801755424
-0.3329200845586001,-3.394340690484088
-0.32856624604954676,-3.392906246333073
-0.32421240754049263,-3.391473488046142
-0.3198585690314369,-3.390042433084551
-0.31550473052238054,-3.3886130976013074
-0.31115089201332274,-3.387185496447678
-0.3067970535042644,-3.385759636679371
-0.3024432149952058,-3.3843355165503395
-0.2980893764861457,-3.382913115781213
-0.29373553797708485,-3.3814924479505994
-0.2893816994680224,-3.380073532402829
-0.2850278609589596,-3.3786563872041895
-0.28067402244989564,-3.3772410291150243
-0.2763201839408308,-3.3758274735849128
-0.2719663454317648,-3.374415734743996
-0.2676125069226983,-3.3730058253957234
-0.263258668413631,-3.3715977570110844
-0.25890482990456315,-3.370191537401696
-0.25455099139549525,-3.3687871608394793
-0.25019715288642663,-3.3673846048032243
-0.2458433143773572,-3.3659838688464214
-0.24148947586828703,-3.364584969548945
-0.23713563735921592,-3.3631879221919565
-0.23278179885014438,-3.361792740743288
-0.228427960341072,-3.360399437848839
-0.22407412183199896,-3.359008024815706
-0.21972028332292523,-3.357618511623452
-0.2153664448138512,-3.3562309069031473
-0.21101260630477667,-3.3548452171587075
-0.20665876779570264,-3.353461434037727
-0.20230492928662785,-3.3520795314334153
-0.19795109077755246,-3.3506995018084327
-0.19359725226847666,-3.349321359458161
-0.18924341375940015,-3.34794511738594
-0.184889575250323,-3.3465707872751382
-0.18053573674124557,-3.3451983794845086
-0.1761818982321679,-3.3438279030451823
-0.17182805972308948,-3.3424593656592583
-0.16747422121401098,-3.341092773700004
-0.16312038270493184,-3.33972813201846
-0.15876654419585348,-3.338365430509747
-0.1544127056867748,-3.3370046397955697
-0.15005886717769545,-3.3356457481264608
-0.14570502866861582,-3.334288768020816
-0.1413511901595358,-3.3329337107180987
-0.13699735165045554,-3.33158058615046
-0.1326435131413749,-3.3302294029404136
-0.12828967463229415,-3.3288801684002007
-0.12393583612321278,-3.3275328885327546
-0.11958199761413142,-3.3261875680342983
-0.11522815910505002,-3.3248442102985956
-0.11087432059596918,-3.3235028048496438
-0.10652048208688819,-3.322163321722765
-0.10216664357780662,-3.3208257433025277
-0.09781280506872501,-3.319490080847022
-0.09345896655964316,-3.3181563443605504
-0.08910512805056109,-3.3168245425631384
-0.08475128954147877,-3.315494682890065
-0.08039745103239655,-3.3141667714930954
-0.07604361252331399,-3.3128408132433007
-0.07168977401423154,-3.311516811735489
-0.06733593550514866,-3.3101947692942644
-0.06298209699606656,-3.3088746769431645
-0.0586282584869847,-3.307556509283489
-0.05427441997790248,-3.306240237020676
-0.04992058146882018,-3.3049258706550124
-0.045566742959737776,-3.303613419473823
-0.041212904450655244,-3.3023028915102937
-0.036859065941572754,-3.3009942935443055
-0.03250522743249018,-3.2996876311049776
-0.028151388923407357,-3.298382908474763
-0.02379755041432483,-3.2970801286951112
-0.019443711905241936,-3.2957792935737076
-0.015089873396159689,-3.2944803977345285
-0.010736034887077871,-3.2931834243873066
-0.006382196377995939,-3.291888332380483
-0.002028357868914079,-3.29059512605977
0.002325480640167696,-3.2893038144822007
0.006679319149249621,-3.2880144054898857
0.01103315765833124,-3.286726905706282
0.015386996167412872,-3.2854413205398667
0.019740834676494637,-3.2841576541890896
0.024094673185576548,-3.2828759096487112
0.028448511694658,-3.281596088717374
0.03280235020373971,-3.280318191842576
0.03715618871282072,-3.279042207010944
0.04151002722190098,-3.2777680989812152
0.04586386573098156,-3.276495849607317
0.050217704240061896,-3.2752254681475623
0.05457154274914203,-3.273956962706237
0.0589253812582223,-3.272690340206546
0.06327921976730208,-3.271425606393952
0.06763305827638227,-3.2701627658411048
0.0719868967854617,-3.26890182195421
0.07634073529454166,-3.2676427769808534
0.08069457380362127,-3.266385632019267
0.08504841231270065,-3.2651303836921217
0.08940225082177919,-3.2638770168384674
0.09375608933085741,-3.262625493024694
0.09810992783993566,-3.261375806241562
0.10246376634901361,-3.260127965250813
0.10681760485809118,-3.2588819776863738
0.11117144336716828,-3.257637850041377
0.11552528187624538,-3.2563955876726394
0.11987912038532228,-3.255155194806603
0.12423295889439906,-3.2539166745466637
0.1285867974034759,-3.252680028881864
0.13294063591255242,-3.251445258696974
0.13729447442162848,-3.2502123601320543
0.14164831293070376,-3.248981318375551
0.14600215143977874,-3.247752097894274
0.1503559899488534,-3.246524694635478
0.15470982845792805,-3.2452991172561965
0.15906366696700194,-3.2440753733219756
0.16341750547607578,-3.242853469295989
0.16777134398514915,-3.241633410544079
0.17212518249422232,-3.2404152013412086
0.17647902100329504,-3.239198844879215
0.18083285951236766,-3.2379843432758717
0.1851866980214401,-3.2367716975852474
0.18954053653051206,-3.2355609063800803
0.19389437503958354,-3.2343519578736544
0.1982482135486545,-3.2331448208737092
0.20260205205772502,-3.2319394822306
0.20695589056679503,-3.2307359508545272
0.21130972907586465,-3.2295342346113007
0.2156635675849337,-3.2283343403006013
0.22001740609400244,-3.2271362736610385
0.22437124460307067,-3.225940039376622
0.22872508311213832,-3.2247456410844744
0.23307892162120605,-3.223553081383774
0.23743276013027323,-3.222362361845931
0.24178659863934024,-3.2211734830259893
0.24614043714840675,-3.2199864388299715
0.25049427565747207,-3.2188012101825643
0.25484811416653724,-3.2176177584415484
0.2592019526756017,-3.216436089456492
0.2635557911846655,-3.2152562117684647
0.26790962969372856,-3.2140781328923254
0.27226346820279124,-3.2129018593178924
0.2766173067118533,-3.211727396515895
0.28097114522091504,-3.2105547489451274
0.2853249837299763,-3.2093839200607723
0.28967882223903696,-3.2082149123238795
0.2940326607480975,-3.2070477272120006
0.29838649925715777,-3.205882365230979
0.30274033776621717,-3.2047188190446656
0.3070941762752754,-3.203557063245266
0.31144801478433354,-3.2023970669624697
0.31580185329339105,-3.2012388396045734
0.32015569180244724,-3.2000823896708184
0.3245095303115031,-3.1989277246690917
0.3288633688205581,-3.197774851120771
0.3332172073296125,-3.196623774566968
0.33757104583866643,-3.195474499575888
0.3419248843477195,-3.1943270297512836
0.3462787228567723,-3.1931813677419982
0.3506325613658249,-3.1920375152525975
0.354986399874877,-3.190895473055073
0.3593402383839279,-3.1897552353022958
0.3636940768929783,-3.1886167819173563
0.36804791540202814,-3.187480076912373
0.37240175391107666,-3.1863451291855918
0.3767555924201247,-3.185211947479979
0.3811094309291714,-3.184080539583035
0.3854632694382176,-3.1829509123312
0.3898171079472627,-3.181823071613962
0.3941709464563073,-3.1806970223811977
0.39852478496535115,-3.17957276865322
0.4028786234743943,-3.178450313530011
0.4072324619834373,-3.1773296592014653
0.4115863004924799,-3.1762108069586437
0.41594013900152194,-3.1750937545774183
0.42029397751056263,-3.173978488820854
0.4246478160196029,-3.1728649783301917
0.4290016545286419,-3.1717532154490065
0.43335549303767973,-3.170643209379038
0.43770933154671665,-3.169534968418082
0.4420631700557527,-3.1684284999454713
0.4464170085647874,-3.1673238104275754
0.4507708470738214,-3.166220905424437
0.4551246855828548,-3.1651197895973926
0.4594785240918874,-3.164020466717659
0.4638323626009194,-3.162922939675881
0.4681862011099507,-3.1618272104926306
0.47254003961898183,-3.1607332803298487
0.47689387812801176,-3.159641145179643
0.48124771663704113,-3.158550787188564
0.4856015551460694,-3.1574621745844076
0.4899553936550962,-3.1563753112243327
0.4943092321641219,-3.1552902060989934
0.4986630706731465,-3.154206867316942
0.5030169091821697,-3.1531253021034766
0.5073707476911922,-3.152045516803265
0.5117245862002135,-3.1509675168875995
0.516078424709234,-3.1498913069639785
0.5204322632182536,-3.1488168907851577
0.5247861017272729,-3.147744271258661
0.5291399402362914,-3.1466734504571865
0.5334937787453092,-3.145604429629888
0.5378476172543262,-3.1445372051567775
0.5422014557633421,-3.1434717593031483
0.5465552942723568,-3.1424080618937804
0.5509091327813704,-3.1413461166241547
0.5552629712903824,-3.140285932460354
0.5596168097993931,-3.139227517519506
0.5639706483084025,-3.1381708790674034
0.5683244868174109,-3.137116023523922
0.572678325326418,-3.136062956469734
0.5770321638354242,-3.1350116826538756
0.5813860023444295,-3.133962206002042
0.5857398408534341,-3.1329145296257663
0.590093679362438,-3.131868655832437
0.5944475178714411,-3.130824586136143
0.5988013563804435,-3.1297823189147076
0.6031551948894451,-3.128741841414126
0.6075090333984455,-3.1277031264323254
0.6118628719074444,-3.126666167094205
0.6162167104164412,-3.125630972495529
0.620570548925437,-3.124597550924145
0.6249243874344312,-3.1235659098462993
0.6292782259434241,-3.1225360559118576
0.6336320644524157,-3.121507994960517
0.6379859029614064,-3.120481732028844
0.6423397414703961,-3.11945727135811
0.6466935799793848,-3.1184346164029155
0.6510474184883724,-3.11741376984061
0.65540125699736,-3.1163947335814797
0.6597550955063464,-3.115377508779705
0.664108934015332,-3.1143620915615724
0.6684627725243165,-3.113348461353612
0.6728166110332996,-3.11233659021861
0.6771704495422807,-3.1113264873569744
0.6815242880512602,-3.1103181613435065
0.6858781265602382,-3.109311619959554
0.6902319650692146,-3.108306870197468
