log(n_H),log(fH2)
-0.981304826164332,-3.9176527708477904
-0.9803331709060338,-3.915169497235243
-0.9793615156477232,-3.912698157698111
-0.9783898603894006,-3.910238634166335
-0.9774182051310657,-3.9077907996893844
-0.9764465498727193,-3.9053545053213226
-0.9754748946143588,-3.902929587901506
-0.9745032393559843,-3.9005159379768175
-0.9735315840975947,-3.8981134476767645
-0.9725599288391898,-3.8957220106827726
-0.9715882735807694,-3.8933415092087214
-0.9706166183223341,-3.8909718013450623
-0.9696449630638821,-3.888612731718313
-0.9686733078054125,-3.8862642018208096
-0.9677016525469244,-3.8839261145156754
-0.9667299972884178,-3.8815983740117366
-0.9657583420298919,-3.879280872434279
-0.9647866867713482,-3.8769734729193783
-0.9638150315127835,-3.8746760261764144
-0.9628433762541974,-3.8723884435408205
-0.9618717209955895,-3.8701106375363232
-0.9609000657369586,-3.8678425218542642
-0.9599284104783048,-3.865583999731416
-0.9589567552196291,-3.8633349373141046
-0.9579850999609284,-3.861095189777526
-0.9570134447022025,-3.8588646773491155
-0.9560417894434501,-3.8566433212854436
-0.955070134184671,-3.8544310438551475
-0.9540984789258643,-3.8522277610634967
-0.9531268236670317,-3.8500333399396305
-0.9521551684081698,-3.8478476385660176
-0.9511835131492781,-3.8456705853262765
-0.950211857890356,-3.8435021094645228
-0.9492402026314024,-3.841342141002747
-0.9482685473724167,-3.8391906106327807
-0.9472968921134004,-3.8370473783969157
-0.9463252368543509,-3.834912315355058
-0.9453535815952671,-3.8327853512062084
-0.9443819263361481,-3.8306664222996054
-0.9434102710769933,-3.8285554657400813
-0.9424386158178019,-3.8264524193764915
-0.9414669605585756,-3.8243571515685177
-0.9404953052993116,-3.8222695396432833
-0.939523650040009,-3.820189511732539
-0.9385519947806673,-3.8181170107744773
-0.9375803395212855,-3.8160519803551005
-0.9366086842618628,-3.813994364698841
-0.9356370290024009,-3.8119440444332966
-0.9346653737428982,-3.809900899685866
-0.9336937184833526,-3.8078648556198926
-0.9327220632237638,-3.8058358612110545
-0.9317504079641316,-3.803813865986731
-0.9307787527044553,-3.8017988200185138
-0.9298070974447356,-3.7997906203291003
-0.9288354421849719,-3.7977891462983657
-0.9278637869251626,-3.795794318661807
-0.9268921316653072,-3.7938060919464984
-0.9259204764054058,-3.791824421145148
-0.9249488211454573,-3.7898492617102995
-0.9239771658854626,-3.78788053178179
-0.9230055106254222,-3.7859181061160205
-0.9220338553653343,-3.7839618994863473
-0.9210622001051982,-3.782011871543305
-0.9200905448450144,-3.7800679823257184
-0.9191188895847823,-3.778130192256422
-0.9181472343245017,-3.776198445967422
-0.9171755790641754,-3.77427260932095
-0.9162039238038003,-3.7723525895049272
-0.9152322685433767,-3.7704383509177903
-0.9142606132829048,-3.768529858276499
-0.9132889580223844,-3.7666270766136396
-0.9123173027618157,-3.7647299712739613
-0.9113456475012005,-3.76283840751593
-0.910373992240538,-3.760952293053421
-0.9094023369798272,-3.7590715857486496
-0.9084306817190692,-3.7571962546086266
-0.9074590264582636,-3.7553262688956117
-0.9064873711974107,-3.7534615981247983
-0.9055157159365126,-3.7516021422598724
-0.9045440606755691,-3.749747796070606
-0.9035724054145795,-3.747898504678195
-0.902600750153544,-3.7460542411698388
-0.9016290948924638,-3.7442149788312866
-0.9006574396313383,-3.742380691145649
-0.8996857843701689,-3.740551321098914
-0.8987141291089582,-3.738726744206569
-0.8977424738477038,-3.7369068909748635
-0.896770818586407,-3.735091738330871
-0.8957991633250679,-3.7332812633480694
-0.894827508063687,-3.7314754432462176
-0.8938558528022658,-3.729674255390583
-0.8928841975408055,-3.7278775722945365
-0.8919125422793068,-3.726085314518922
-0.8909408870177685,-3.724297450328981
-0.8899692317561919,-3.72251396038434
-0.8889975764945777,-3.720734825443334
-0.8880259212329266,-3.7189600263631513
-0.8870542659712399,-3.7171894953482463
-0.8860826107095192,-3.715423122937484
-0.8851109554477634,-3.713660856879088
-0.8841393001859735,-3.7119026812478104
-0.8831676449241501,-3.7101485801722327
-0.8821959896622937,-3.7083985378358637
-0.8812243344004049,-3.7066525384776745
-0.8802526791384867,-3.704910460020295
-0.879281023876538,-3.7031722322714247
-0.8783093686145591,-3.701437830362644
-0.8773377133525512,-3.6997072416511574
-0.8763660580905144,-3.6979804535070713
-0.8753944028284495,-3.696257453314728
-0.8744227475663575,-3.6945382020193365
-0.8734510923042407,-3.6928225828788475
-0.8724794370420972,-3.691110543945033
-0.8715077817799287,-3.6894020756859
-0.8705361265177357,-3.687697168541484
-0.8695644712555182,-3.6859958129631476
-0.8685928159932772,-3.6842979993449587
-0.8676211607310137,-3.6826036600999
-0.8666495054687291,-3.6809127032417104
-0.8656778502064228,-3.6792250929999866
-0.8647061949440953,-3.6775408227183384
-0.8637345396817463,-3.6758598856768145
-0.8627628844193775,-3.6741822750944286
-0.8617912291569891,-3.672507984131266
-0.8608195738945823,-3.6708369337183124
-0.8598479186321581,-3.669169046767395
-0.8588762633697158,-3.667504296767181
-0.8579046081072556,-3.665842679859914
-0.8569329528447784,-3.6641841920879425
-0.8559612975822846,-3.6625288293966602
-0.8549896423197743,-3.6608765876371008
-0.8540179870572486,-3.659227396166971
-0.853046331794709,-3.657581180051593
-0.8520746765321546,-3.6559379149599676
-0.8511030212695854,-3.654297599696654
-0.8501313660070021,-3.6526602329305686
-0.8491597107444053,-3.651025813198429
-0.848188055481795,-3.6493943389078694
-0.847216400219172,-3.6477657724918218
-0.8462447449565378,-3.6461400297554816
-0.8452730896938911,-3.644517085641636
-0.8443014344312325,-3.6428969414516352
-0.8433297791685624,-3.6412795983151414
-0.8423581239058809,-3.6396650571940716
-0.8413864686431891,-3.638053318886281
-0.8404148133804862,-3.636444384029139
-0.8394431581177745,-3.6348381579371325
-0.8384715028550533,-3.633234605783323
-0.8374998475923224,-3.6316337223429103
-0.836528192329582,-3.6300355110934364
-0.8355565370668325,-3.628439975309269
-0.8345848818040746,-3.62684711806561
-0.8336132265413081,-3.62525694224282
-0.8326415712785333,-3.623669435532477
-0.8316699160157519,-3.622084508953824
-0.8306982607529629,-3.6205021364127337
-0.8297266054901664,-3.6189223222291926
-0.8287549502273631,-3.6173450719110525
-0.8277832949645525,-3.6157703907320853
-0.8268116397017357,-3.6141982837368776
-0.8258399844389118,-3.6126287557455865
-0.8248683291760819,-3.6110618025607386
-0.8238966739132471,-3.6094973411119597
-0.8229250186504065,-3.6079353488075476
-0.8219533633875602,-3.606375828765989
-0.8209817081247089,-3.6048187883672655
-0.8200100528618526,-3.6032642346950103
-0.819038397598991,-3.6017121745491143
-0.8180667423361248,-3.600162614477431
-0.8170950870732536,-3.598615560781002
-0.816123431810378,-3.597070973439592
-0.8151517765474996,-3.59552880362453
-0.8141801212846169,-3.593989041996987
-0.8132084660217301,-3.5924516975995187
-0.8122368107588404,-3.590916779181577
-0.8112651554959469,-3.589384295205683
-0.8102935002330501,-3.5878542538533917
-0.80932184497015,-3.5863266630311315
-0.8083501897072469,-3.5848015303759166
-0.8073785344443407,-3.5832788323102593
-0.8064068791814328,-3.5817585183831766
-0.8054352239185227,-3.580240579183874
-0.8044635686556104,-3.5787250250088936
-0.8034919133926959,-3.5772118658379615
-0.8025202581297798,-3.5757011113406962
-0.8015486028668617,-3.5741927708831285
-0.8005769476039419,-3.572686853534074
-0.7996052923410205,-3.571183368071376
-0.7986336370780975,-3.569682322988012
-0.7976619818151729,-3.568183692132032
-0.7966903265522483,-3.566687438545773
-0.7957186712893229,-3.5651935572439233
-0.7947470160263972,-3.563702059249514
-0.7937753607634705,-3.562212955252676
-0.7928037055005435,-3.5607262556177766
-0.7918320502376164,-3.5592419703903513
-0.7908603949746892,-3.557760109303883
-0.7898887397117618,-3.5562806817864345
-0.7889170844488342,-3.554803696967135
-0.7879454291859066,-3.5533291636825255
-0.786973773922979,-3.5518570626730286
-0.7860021186600525,-3.5503873632854495
-0.7850304633971265,-3.5489200620865615
-0.7840588081342017,-3.547455170267929
-0.7830871528712777,-3.5459926986802004
-0.7821154976083553,-3.5445326578404828
-0.7811438423454339,-3.5430750579395136
-0.780172187082514,-3.5416199088486695
-0.7792005318195955,-3.540167220126814
-0.7782288765566784,-3.5387170010269906
-0.7772572212937624,-3.537269260502967
-0.7762855660308479,-3.5358240072156297
-0.7753139107679349,-3.534381249338239
-0.7743422555050234,-3.5329409578769058
-0.7733706002421149,-3.5315031224839997
-0.7723989449792084,-3.5300677442773747
-0.7714272897163045,-3.5286348337182987
-0.770455634453403,-3.527204400933822
-0.7694839791905046,-3.525776455597248
-0.768512323927609,-3.524351007137187
-0.7675406686647165,-3.522928064644962
-0.7665690134018268,-3.521507637352916
-0.7655973581389401,-3.5200897337632444
-0.764625702876056,-3.5186743620850325
-0.7636540476131755,-3.517261530242705
-0.7626823923502973,-3.515851246302831
-0.7617107370874223,-3.514443516788803
-0.7607390818245505,-3.5130383496470983
-0.7597674265616818,-3.5116357407947403
-0.7587957712988167,-3.510235680429658
-0.7578241160359557,-3.508838161896624
-0.7568524607730986,-3.5074431878047614
-0.7558808055102458,-3.5060507666807403
-0.7549091502473974,-3.504660906747905
-0.753937494984553,-3.503273615927911
-0.7529658397217137,-3.5018889026676074
-0.7519941844588789,-3.5005067734797453
-0.7510225291960484,-3.499127235419405
-0.750050873933223,-3.497750296077999
-0.7490792186704021,-3.49637596114451
-0.748107563407586,-3.495004237669013
-0.7471359081447744,-3.4936351316256733
-0.7461642528819675,-3.4922686479299907
-0.7451925976191659,-3.490904792860656
-0.7442209423563688,-3.4895435716429586
-0.7432492870935765,-3.488184989262586
-0.7422776318307892,-3.486829050470421
-0.7413059765680068,-3.4854757597872124
-0.7403343213052294,-3.4841251215081357
-0.7393626660424568,-3.4827771397072373
-0.7383910107796896,-3.481431818244074
-0.7374193555169275,-3.4800891487082555
-0.736447700254171,-3.4787491338442678
-0.7354760449914202,-3.4774117749401308
-0.7345043897286759,-3.4760770697557
-0.7335327344659374,-3.4747450203191765
-0.7325610792032051,-3.4734156314447047
-0.731589423940479,-3.4720889077006474
-0.7306177686777595,-3.4707648526373354
-0.7296461134150465,-3.469443469955452
-0.7286744581523399,-3.468124763123638
-0.7277028028896402,-3.4668087357641553
-0.7267311476269463,-3.465495390889008
-0.7257594923642597,-3.464184730908342
-0.7247878371015795,-3.462876758781475
-0.7238161818389058,-3.4615714768718275
-0.7228445265762398,-3.4602688873305376
-0.7218728713135797,-3.4589689921162527
-0.7209012160509265,-3.4576717933515346
-0.7199295607882802,-3.4563772922094396
-0.7189579055256412,-3.4550854900443464
-0.7179626427502563,-3.453796318018882
-0.7168489150821433,-3.4525094622434267
-0.715540870328756,-3.4512245270188187
-0.7139732713160251,-3.4499410390885865
-0.712154365788531,-3.448658650686116
-0.7101339112042058,-3.4473771500906243
-0.7079707747045542,-3.4460964291727416
-0.705705776490759,-3.444816412955581
-0.7033623170167205,-3.443537037423435
-0.7009525309012045,-3.442258239572755
-0.6984829927073917,-3.440979957552007
-0.6959577501359623,-3.439702133598543
-0.6933797222951291,-3.4384247121585
-0.6907512630679702,-3.437147640618603
-0.6880743870461663,-3.4358708690843223
-0.6853106062336707,-3.4345942319135068
-0.6824948229582513,-3.4333177230917675
-0.6796285225525303,-3.4320412900682093
-0.676712725052203,-3.4307648816422254
-0.6737486200213493,-3.4294884484498103
-0.6707373320030035,-3.428211942524975
-0.667679916670593,-3.4269353182923092
-0.66457737421637,-3.4256585313677066
-0.6614306555672449,-3.424381538858294
-0.6582406672375516,-3.4231042992890344
-0.6550082758939735,-3.421826772916309
-0.6517343124124576,-3.4205489205424877
-0.6484195754121037,-3.4192707049651525
-0.6450648344493978,-3.417992089801274
-0.6416708328766871,-3.416713039441402
-0.6382382903473344,-3.4154335201413026
-0.6347679051563851,-3.4141534988452835
-0.6312603563233606,-3.4128729439320518
-0.6277163054621817,-3.4115918240100465
-0.6241363984853459,-3.410310109049475
-0.6205212671712966,-3.4090277699695912
-0.6168715306259717,-3.4077447793757383
-0.6131877966150286,-3.4064611092487245
-0.6094706627178483,-3.405176733211189
-0.6057207174448632,-3.4038916265109016
-0.601938541361154,-3.402605763702311
-0.5981247079563236,-3.4013191216991507
-0.5942797845554209,-3.4000316774530974
-0.5904043331836064,-3.398743408321763
-0.5864989112588208,-3.3974542846775897
-0.5825640723503855,-3.39616428149353
-0.5786002204108862,-3.3948733774847617
-0.5746071090869358,-3.393581542439986
-0.5705842927145728,-3.392288747218838
-0.5665317300850048,-3.3909949701273456
-0.5624497905419531,-3.389700190583558
-0.5583390843229681,-3.3884043896369196
-0.554200110555026,-3.3871075480794954
-0.5500333465491103,-3.385809648114307
-0.5458392939100778,-3.3845106722695544
-0.5416184554987415,-3.3832106037491863
-0.5373713318525093,-3.381909426418519
-0.5330984265102976,-3.380607124804177
-0.5288002462052326,-3.3793036840934825
-0.5244773003273951,-3.377999090527405
-0.5201301014529983,-3.3766933305950584
-0.5157762629301716,-3.375386442443397
-0.5114224244073087,-3.3740784579210583
-0.5070685858843936,-3.372769398955407
-0.5027147473614256,-3.371459286739965
-0.49836090883840667,-3.370148142144768
-0.49400707031533286,-3.368835980642419
-0.48965323179220693,-3.3675228100843793
-0.48529939326903115,-3.366208642117772
-0.4809455547458031,-3.364893473548553
-0.47659171622252666,-3.36357732538363
-0.4722378776992027,-3.3622602191811986
-0.46788403917583116,-3.3609421745217816
-0.46353020065241196,-3.35962321191882
-0.459176362128945,-3.358303351136774
-0.45482252360543035,-3.3569826120246997
-0.4504686850818702,-3.355661013274895
-0.44611484655826095,-3.35433857387821
-0.44176100803460316,-3.3530153122536244
-0.43740716951089464,-3.351691246278836
-0.4330533309871383,-3.3503663935868193
-0.4286994924633335,-3.349040771425371
-0.42434565393947915,-3.3477143936199454
-0.4199918154155763,-3.3463872583998575
-0.4156379768916255,-3.3450593661710317
-0.4112841383676302,-3.34373070872697
-0.4069302998435935,-3.3424013039523284
-0.40257646131951097,-3.341071169396377
-0.39822262279538645,-3.339740322202532
-0.3938687842712194,-3.338408779129494
-0.3895149457470097,-3.3370765565359974
-0.38516110722275676,-3.3357436703721226
-0.38080726869846027,-3.334410136171077
-0.3764534301741194,-3.3330759690412406
-0.37209959164973383,-3.3317411836584707
-0.36774575312530294,-3.3304057942586844
-0.36339191460082604,-3.3290698081885988
-0.3590380760763062,-3.3277332196067366
-0.35468423755174094,-3.326396014246536
-0.350330399027137,-3.3250581883947774
-0.34597656050249526,-3.323719757298522
-0.3416227219778165,-3.3223807357986233
-0.33726888345310063,-3.321041138310353
-0.33291504492834667,-3.3197009788155487
-0.3285612064035543,-3.3183602708552025
-0.3242073678787229,-3.3170190275223743
-0.3198535293538517,-3.3156772614554377
-0.3154996908289397,-3.314334984831666
-0.3111458523039881,-3.3129922093525983
-0.30679201377899057,-3.311648931215086
-0.30243817525395295,-3.310305143917976
-0.2980843367288803,-3.308960814949379
-0.2937304982037748,-3.307615954991267
-0.2893766596786379,-3.3062705770466314
-0.2850228211534694,-3.30492469367865
-0.2806689826282685,-3.3035783170022843
-0.2763151441030342,-3.3022314586779027
-0.27196130557776577,-3.300884129905317
-0.2676074670524649,-3.29953634140942
-0.26325362852712314,-3.2981881034697738
-0.2588997900017443,-3.296839425864778
-0.254545951476327,-3.2954903005918643
-0.2501921129508745,-3.2941407158346108
-0.24583827442539272,-3.2927906353987817
-0.24148443589988422,-3.2914400706002085
-0.2371305973743502,-3.290089032702363
-0.2327767588487901,-3.288737532521796
-0.228422920323203,-3.287385580422271
-0.22406908179758767,-3.286033186309659
-0.21971524327194256,-3.2846803596272807
-0.2153614047462664,-3.283327109351691
-0.21100756622055747,-3.281973443988922
-0.20665372769481394,-3.2806193659358134
-0.2022998891690374,-3.27926485921442
-0.19794605064323462,-3.277909890325022
-0.19359221211741023,-3.2765544507854845
-0.1892383735915664,-3.2751985506608485
-0.18488453506570596,-3.273842199580195
-0.1805306965398203,-3.2724854067567497
-0.17617685801391303,-3.2711281809294364
-0.1718230194879828,-3.2697705303944886
-0.16746918096202681,-3.268412462996702
-0.1631153424360428,-3.267053986169116
-0.15876150391002872,-3.2656951053370578
-0.15440766538398518,-3.2643358014371335
-0.15005382685791915,-3.2629760417103375
-0.14569998833183778,-3.261615808727329
-0.1413461498057434,-3.2602551114106184
-0.13699231127963565,-3.258893958276758
-0.13263847275351348,-3.2575323574159105
-0.12828463422737488,-3.2561703164884164
-0.12393079570121791,-3.2548078427220575
-0.11957695717504006,-3.2534449429098005
-0.1152231186488392,-3.2520816234080105
-0.11086928012261286,-3.2507178876133955
-0.10651544159636207,-3.249353715779211
-0.1021616030700956,-3.247989070771075
-0.09780776454382112,-3.246623936512246
-0.09345392601754102,-3.24525832095382
-0.08910008749125488,-3.2438922316609204
-0.084746248964961,-3.242525675794418
-0.08039241043865714,-3.2411586601083804
-0.07603857191234069,-3.2397911909482144
-0.07168473338600906,-3.2384232742492753
-0.06733089485965937,-3.237054915535943
-0.0629770563332892,-3.2356861127408214
-0.05862321780690071,-3.234316847142023
-0.05426937928050591,-3.2329470761676564
-0.04991554075411212,-3.2315767930148427
-0.045561702227720526,-3.230206004730942
-0.04120786370133061,-3.2288347179955745
-0.03685402517493988,-3.227462939109342
-0.03250018664854569,-3.2260906739922124
-0.02814634812214869,-3.224717928172484
-0.023792509595736137,-3.223344706826877
-0.01943867106931228,-3.2219710147182647
-0.015084832542873029,-3.2205968420461173
-0.010730994016424434,-3.2192221709294064
-0.00637715548998131,-3.2178469518598223
-0.00202331696354922,-3.216471190635774
0.0023305215628718883,-3.215094893474047
0.006684360089283999,-3.2137180662389153
0.011038198615689986,-3.212340714415953
0.015392037142093229,-3.210962843127116
0.019745875668497496,-3.2095844571432264
0.02409971419490615,-3.2082055608842337
0.028453552721322755,-3.2068261584198785
0.032807391247748625,-3.205446230803071
0.03716122977417053,-3.2040657417442655
0.04151506830057621,-3.2026846617096782
0.045868906826961875,-3.201302996411641
0.05022274535332805,-3.199920751268987
0.05457658387967798,-3.198537931384754
0.058930422406014975,-3.197154541545513
0.06328426093234282,-3.195770586221479
0.06763809945866582,-3.194386069567033
0.07199193798498738,-3.1930009954216163
0.07634577651131243,-3.1916153596166605
0.08069961503763574,-3.190229142115601
0.08505345356394023,-3.1888422919786077
0.08940729209021628,-3.187454802716181
0.09376113061646266,-3.1860666793037318
0.09811496914268174,-3.1846779264437353
0.10246880766887723,-3.1832885485580493
0.10682264619505291,-3.1818985497881673
0.11117648472121336,-3.1805079339960107
0.11553032324736288,-3.1791167047650735
0.11988416177350665,-3.177724865401896
0.12423800029964842,-3.1763324007595015
0.12859183882577213,-3.1749392792075044
0.13294567735186122,-3.1735454608788896
0.1372995158779101,-3.172150950241937
0.141653354403921,-3.170755751547779
0.14600719292989783,-3.1693598689057705
0.15036103145584556,-3.1679633060987067
0.15471486998176945,-3.1665660665892856
0.15906870850767402,-3.1651681535999447
0.16342254703356518,-3.1637695701149355
0.16777638555944768,-3.1623703124517633
0.17213022408531675,-3.1609703607632715
0.17648406261115104,-3.1595696637213098
0.1808379011369346,-3.1581682125817245
0.1851917396626745,-3.1567660110385325
0.18954557818837103,-3.155363062570884
0.1938994167140286,-3.15395937045498
0.19825325523965162,-3.1525549377635733
0.202607093765246,-3.151149767367576
0.20696093229081683,-3.1497438619381204
0.2113147708163712,-3.1483372239488876
0.21566860934191145,-3.146929837514556
0.22002244786741834,-3.1455216664468892
0.224376286392873,-3.144112676220644
0.22873012491827094,-3.142702869914743
0.23308396344361457,-3.1412922504610656
0.23743780196890824,-3.13988082062441
0.24179164049415766,-3.1384685830039265
0.24614547901936878,-3.13705554003529
0.2504993175445482,-3.1356416939931493
0.2548531560697021,-3.134227046993785
0.25920699459483626,-3.132811591437022
0.26356083311994233,-3.1313953077386745
0.2679146716449921,-3.129978138997431
0.27226851016997744,-3.1285600853512388
0.27662234869489893,-3.1271411490885224
0.28097618721976125,-3.1257213323695408
0.28533002574457045,-3.1243006372270528
0.28968386426933307,-3.1228790655689087
0.29403770279405594,-3.1214566191809427
0.29839154131874585,-3.120033299730049
0.3027453798434103,-3.118609105396917
0.30709921836804593,-3.117184017928633
0.311453056892626,-3.115757987729269
0.3158068954171369,-3.1143310004267617
0.32016073394157685,-3.1129030575625896
0.3245145724659504,-3.1114741605960967
0.32886841099026354,-3.110044310897441
0.3332222495145235,-3.1086135097505583
0.3375760880387378,-3.1071817583565804
0.34192992656291377,-3.1057490578374205
0.3462837650870595,-3.104315409239483
0.35063760361117635,-3.102880796240211
0.35499144213523853,-3.1014451738698274
0.3593452806592279,-3.1000085184488726
0.36369911918314135,-3.098570830681692
0.3680529577069834,-3.097132111232536
0.37240679623076034,-3.095692360714833
0.3767606347544802,-3.094251579694386
0.38111447327815084,-3.0928097686935607
0.3854683118017807,-3.0913669281956135
0.38982215032537837,-3.0899230586489184
0.3941759888489473,-3.0884781458744084
0.39852982737246134,-3.087032148029634
0.40288366589590063,-3.085585036949275
0.40723750441926176,-3.08413681241757
0.41159134294255,-3.0826874742166632
0.4159451814657718,-3.081237022115924
0.4202990199889361,-3.0797854558762516
0.42465285851205165,-3.0783327752548773
0.42900669703512706,-3.0768789800102847
0.4333605355581722,-3.0754240699071933
0.43771437408118885,-3.0739680306854664
0.44206821260415263,-3.0725108161991743
0.446422051127046,-3.0710524039122613
0.45077588964986803,-3.0695927926973816
0.45512972817262465,-3.0681319814605623
0.45948356669532375,-3.066669969135064
0.46383740521797473,-3.0652067546866104
0.4681912437405871,-3.0637423371189776
0.47254508226317016,-3.0622767154796517
0.47689892078573437,-3.06080988627172
0.4812527593082757,-3.0593418338887997
0.4856065978307633,-3.0578725066356274
0.4899604363531849,-3.056401892150651
0.4943142748755416,-3.0549299882955574
0.4986681133978403,-3.053456792997117
0.5030219519200925,-3.051982304361574
0.5073757904423091,-3.0505065206465565
0.5117296289645009,-3.0490294401086033
0.5160834674866787,-3.0475510610606693
0.5204373060088525,-3.046071375777032
0.5247911445310031,-3.04459035750462
0.5291449830531043,-3.0431079613537717
0.5334988215751504,-3.041624183846026
0.5378526600971478,-3.0401390218967936
0.5422064986191047,-3.038652472520683
0.5465603371410312,-3.0371645328386245
0.5509141756629378,-3.0356752000852687
0.5552680141848356,-3.0341844716164057
0.5596218527067354,-3.0326923435975583
0.5639756912286349,-3.031198803053303
0.5683295297505048,-3.029703799074281
0.5726833682723328,-3.028207317952152
0.5770372067941215,-3.0267093554248063
0.581391045315879,-3.0252099073641006
0.5857448838376154,-3.0237089697802237
0.5900987223593419,-3.0222065388301824
0.5944525608810691,-3.020702610826277
0.5988063994028088,-3.0191971822445463
0.6031602379245647,-3.017690244823746
0.6075140764463114,-3.016181753748091
