log(n_H),log(fHD)
3.293140134518839,-0.6068734416352389
3.302905949061809,-0.606871006633977
3.3126717637324794,-0.6068693135751804
3.3224375784726177,-0.6068680996320404
3.332203393248773,-0.6068672071606789
3.341969208042414,-0.6068665397568634
3.351735022843559,-0.6068660360997722
3.3615008376471724,-0.6068656550366429
3.3712666524505885,-0.6068653673561946
3.3810324672526013,-0.606865151333223
3.3907982820531353,-0.6068649903010591
3.4005640968518978,-0.6068648712714403
3.410329911649246,-0.6068647840816963
3.420095726445573,-0.6068647208079809
3.429861541241309,-0.6068646753207498
3.439627356036973,-0.6068646429264839
3.4493931708329972,-0.6068646200713238
3.459158985629831,-0.6068646040952521
3.4689248004278856,-0.6068645930301053
3.4786906152275243,-0.6068645854360728
3.4884564300290544,-0.6068645802714959
3.498222244832733,-0.6068645767908908
3.507988059641552,-0.6068645744651543
3.5177538744553076,-0.6068645729243102
3.527519689273284,-0.6068645719122483
3.537285504094905,-0.6068645712532871
3.547051318919709,-0.6068645708280143
3.5568171337473236,-0.6068645705560088
3.5665829485774525,-0.6068645703836103
3.576348763409855,-0.6068645702753478
3.586114578245007,-0.6068645702079868
3.595880393083014,-0.6068645701664628
3.6056462079241776,-0.6068645701411034
3.6154120227683135,-0.606864570125761
3.625177837614784,-0.6068645701165671
3.6349436524630674,-0.6068645701111106
3.644709467312734,-0.6068645701079031
3.654475282163435,-0.6068645701060352
3.6642410970148784,-0.6068645701049571
3.6740069118668126,-0.6068645701043391
3.683772726719015,-0.6068645701039869
3.6935385415712982,-0.6068645701037857
3.703304356423486,-0.6068645701036698
3.713070171275411,-0.6068645701036011
3.7228359861269076,-0.6068645701035585
3.7326018009778266,-0.6068645701035298
3.7423676158280075,-0.6068645701035086
3.752133430677287,-0.6068645701034909
3.761899245525499,-0.6068645701034753
3.7716650603724835,-0.6068645701034603
3.781430875218062,-0.6068645701034454
3.791196690062051,-0.6068645701034308
3.8009625049042723,-0.6068645701034159
3.8107283197445434,-0.6068645701034008
3.8204941345826726,-0.6068645701033852
3.8302599494184584,-0.6068645701033695
3.8400257642520144,-0.6068645701033533
3.8497915790835893,-0.6068645701033368
3.859557393913444,-0.60686457010332
3.8693232087410174,-0.6068645701033027
3.8790890235657516,-0.6068645701032852
3.888854838387184,-0.6068645701032673
3.8986206532049374,-0.606864570103249
3.9083864680187372,-0.6068645701032304
3.918152282828343,-0.6068645701032113
3.9279180976335706,-0.6068645701031918
3.9376839124342835,-0.606864570103172
3.947449727230388,-0.6068645701031518
3.957215542021809,-0.6068645701031311
3.9669813568084944,-0.6068645701031101
3.9767471715904543,-0.6068645701030885
3.9865129863676843,-0.6068645701030666
3.996278801140208,-0.6068645701030442
4.0060446159083964,-0.6068645701030213
4.015810430672345,-0.606864570102998
4.025576245431991,-0.6068645701029742
4.035342060187349,-0.60686457010295
4.045107874938476,-0.6068645701029253
4.054873689685455,-0.6068645701029001
4.064639504428764,-0.6068645701028744
4.07440531916872,-0.6068645701028481
4.084171133905423,-0.6068645701028214
4.093936948638808,-0.6068645701027939
4.103702763368939,-0.606864570102766
4.113468578095885,-0.6068645701027373
4.123234392819766,-0.6068645701027082
4.133000207540777,-0.6068645701026785
4.1427660222590745,-0.6068645701026479
4.152531836974845,-0.6068645701026169
4.162297651688313,-0.6068645701025852
4.172063466399664,-0.6068645701025528
4.181829281109089,-0.6068645701025196
4.191595095816793,-0.6068645701024858
4.20136091052296,-0.6068645701024514
4.211126725227755,-0.6068645701024161
4.220892539931343,-0.6068645701023798
4.230658354633893,-0.606864570102343
4.240424169335537,-0.6068645701023052
4.250189984036384,-0.6068645701022667
4.259955798736591,-0.6068645701022273
4.269721613436269,-0.6068645701021871
4.279487428135536,-0.6068645701021459
4.289253242834522,-0.6068645701021038
4.29901905753325,-0.606864570102061
4.30878487223175,-0.6068645701020171
4.318550686930049,-0.6068645701019724
4.328316501628214,-0.6068645701019266
4.338082316326254,-0.6068645701018799
4.347848131024204,-0.6068645701018323
4.357613945722106,-0.6068645701017836
4.367379760419993,-0.6068645701017338
4.3771455751178845,-0.6068645701016829
4.386911389815785,-0.606864570101631
4.396677204513736,-0.6068645701015781
4.406443019211747,-0.6068645701015241
4.416208833909833,-0.6068645701014688
4.425974648607986,-0.6068645701014124
4.435740463306233,-0.6068645701013547
4.44550627800458,-0.6068645701012959
4.455272092703027,-0.606864570101236
4.46503790740157,-0.6068645701011747
4.474803722100217,-0.6068645701011122
4.484569536798979,-0.6068645701010483
4.49433535149784,-0.6068645701009833
4.504101166196784,-0.6068645701009169
4.513866980895776,-0.6068645701008493
4.523632795594807,-0.6068645701007801
4.533398610293815,-0.6068645701007097
4.543164424992806,-0.606864570100638
4.552930239691741,-0.6068645701005649
4.562696054390672,-0.6068645701004903
4.57246186908965,-0.6068645701004144
4.582227683788702,-0.6068645701003371
4.592281350269694,-0.6068645701002583
4.603200113196879,-0.6068645701001778
4.615431177993109,-0.6068645701000955
4.629237085609244,-0.6068645701000113
4.644459040857641,-0.6068645700999247
4.66066384318355,-0.6068645700998361
4.6773574092027275,-0.6068645700997451
4.694161099044783,-0.6068645700996519
4.710843276821706,-0.6068645700995564
4.727312646723934,-0.6068645700994584
4.743574781889241,-0.606864570099358
4.759693823417767,-0.606864570099255
4.775780883654748,-0.6068645700991494
4.7919574542774495,-0.6068645700990412
4.80834101294012,-0.60686457009893
4.825022632351437,-0.606864570098816
4.84204510604726,-0.6068645700986989
4.859426977735918,-0.6068645700985786
4.877159125833269,-0.6068645700984551
4.895216025926451,-0.6068645700983281
4.913571456433244,-0.6068645700981974
4.932194795670689,-0.6068645700980633
4.951066144054381,-0.6068645700979249
4.970177208434239,-0.6068645700977828
4.989522800334696,-0.6068645700976365
5.009021695926658,-0.6068645700974822
5.02893760791121,-0.6068645700973307
5.049075652793715,-0.6068645700971713
5.069980591105296,-0.6068645700970071
5.092126351551215,-0.6068645700968377
5.11484541564266,-0.6068645700966628
5.138047406473304,-0.6068645700964825
5.161668368872383,-0.6068645700962964
5.185659491272569,-0.6068645700961044
5.2100547246274065,-0.606864570095906
5.234864947532238,-0.6068645700957015
5.2600171369642394,-0.6068645700954863
5.285354745921162,-0.6068645700952716
5.310521390993382,-0.6068645700950427
5.335912443148758,-0.6068645700948139
5.36177196598989,-0.60686457009457
5.387900865263852,-0.6068645700943255
5.414410455441312,-0.6068645700940695
5.441124843272513,-0.6068645700938011
5.467999550966163,-0.6068645700935316
5.495205749296502,-0.6068645700932493
5.522561187243427,-0.6068645700929581
5.550531949930469,-0.6068645700926572
5.5790332843093084,-0.6068645700923424
5.607737141278367,-0.6068645700920209
5.636241960904909,-0.6068645700916929
5.664756867517192,-0.6068645700913473
5.693737211369925,-0.6068645700909981
5.72296364839892,-0.6068645700906341
5.752315512730635,-0.6068645700902585
5.781876688266873,-0.6068645700898713
5.811601098094184,-0.6068645700894687
5.841514520694408,-0.6068645700890616
5.871788669509369,-0.6068645700886347
5.902188004761632,-0.6068645700881992
5.932757727150665,-0.6068645700877513
5.9637612863075535,-0.6068645700872908
5.99492808059686,-0.6068645700868177
6.026212748322918,-0.6068645700863314
6.056943295835644,-0.6068645700858323
6.086689666363411,-0.6068645700853212
6.116096612213441,-0.6068645700847987
6.1456001173724,-0.6068645700842639
6.175274870622054,-0.6068645700837204
6.205074777061064,-0.606864570083159
6.234743729017812,-0.6068645700825902
6.264979876111624,-0.6068645700820103
6.295909560455625,-0.6068645700814195
6.326771086092911,-0.6068645700808186
6.357716204890658,-0.6068645700802082
6.388823846239731,-0.6068645700795892
6.420229532445469,-0.6068645700789619
6.4519255396370685,-0.6068645700783297
6.483798358619073,-0.6068645700776855
6.515534818578973,-0.6068645700770381
6.547118757080188,-0.6068645700763877
6.578058866162911,-0.606864570075731
6.6076935653181765,-0.6068645700750734
6.637223094034976,-0.6068645700744132
6.66753110432166,-0.6068645700737572
6.6987121460330235,-0.6068645700730972
6.729816237658274,-0.606864570072444
6.760988076899125,-0.6068645700717906
6.792432880257984,-0.6068645700711444
6.824165915251891,-0.6068645700705062
6.856535946013605,-0.6068645700698719
6.888504270702046,-0.6068645700692491
6.920886578133826,-0.6068645700686384
6.9540848064300285,-0.6068645700680373
6.986952949924986,-0.60686457006745
7.019822884257211,-0.6068645700668773
7.05292109196737,-0.6068645700663188
7.085585813908013,-0.6068645700657794
7.118349333830689,-0.6068645700652573
7.151081091951807,-0.6068645700647541
7.183706800080696,-0.6068645700642705
7.216885685788787,-0.6068645700638089
7.250740807042601,-0.6068645700633669
7.284624086095014,-0.6068645700629476
7.3186037764919805,-0.60686457006255
7.352895075302,-0.6068645700621743
7.387271544129873,-0.6068645700618219
7.422380178885278,-0.6068645700614907
7.457693801653995,-0.6068645700611823
7.4931988675142405,-0.6068645700608951
7.529002568027541,-0.6068645700606295
7.564966402362229,-0.6068645700603845
7.600946220335638,-0.6068645700601595
7.636856498028809,-0.606864570059954
7.673269441974962,-0.6068645700597666
7.710071892040577,-0.6068645700595966
7.74713360746449,-0.6068645700594429
7.784448710757665,-0.6068645700593048
7.822275681565783,-0.606864570059181
7.860116687144574,-0.6068645700590706
7.897774168875109,-0.6068645700589724
7.935802671551836,-0.6068645700588854
7.974085125551968,-0.6068645700588089
8.012448851771122,-0.6068645700587415
8.050823655439615,-0.6068645700586827
8.089173161983187,-0.6068645700586311
8.12750151031567,-0.6068645700585867
8.165832917662355,-0.6068645700585481
8.204165227687206,-0.6068645700585148
8.242504526777768,-0.6068645700584862
8.280888655123459,-0.6068645700584617
8.319008677011448,-0.606864570058441
8.35644623864669,-0.6068645700584232
8.393205042135545,-0.6068645700584084
8.42937391845841,-0.606864570058396
8.464987525259565,-0.6068645700583856
8.500092478656427,-0.606864570058377
8.534730905831308,-0.6068645700583699
8.56898211767368,-0.6068645700583641
8.603012660046438,-0.6068645700583594
8.637127385165316,-0.6068645700583555
8.671740760723214,-0.6068645700583523
8.705440624676578,-0.6068645700583496
8.737407349746867,-0.6068645700583475
8.76866472835813,-0.6068645700583459
8.799505515536513,-0.6068645700583448
8.830000733946122,-0.6068645700583437
8.860177696891133,-0.6068645700583427
8.890066759794088,-0.6068645700583419
8.919701296048949,-0.6068645700583413
8.949113851007931,-0.6068645700583407
8.97833425870208,-0.6068645700583403
9.007389103190928,-0.6068645700583398
9.036301441638109,-0.6068645700583393
9.06509077275824,-0.6068645700583387
9.093774349038013,-0.6068645700583383
9.122367165070239,-0.6068645700583377
9.150881380983789,-0.6068645700583372
9.179327118625187,-0.6068645700583366
9.207712819512752,-0.6068645700583362
9.23604546565304,-0.6068645700583356
9.264330707999132,-0.6068645700583349
9.292573010525576,-0.6068645700583344
9.320775854933085,-0.6068645700583338
9.34894199420787,-0.6068645700583332
9.377073701835108,-0.6068645700583327
9.405172968192627,-0.606864570058332
9.433241626332173,-0.6068645700583315
9.46128141616778,-0.6068645700583308
9.48929400637584,-0.6068645700583303
9.517280991477007,-0.6068645700583296
9.545243747571803,-0.6068645700583288
9.573183597845945,-0.6068645700583282
9.601101936086438,-0.6068645700583275
9.62655588434479,-0.6068645700583268
9.648492717915774,-0.6068645700583261
9.670205583755708,-0.6068645700583257
9.694277611327408,-0.6068645700583256
9.720524654141892,-0.6068645700583251
9.748770206155324,-0.6068645700583243
9.777456461985812,-0.6068645700583235
9.805801375372594,-0.6068645700583227
9.8337747857958,-0.6068645700583221
9.86113996867121,-0.6068645700583213
