log(n_H),log(fHD)
3.7736473077911152,-2.265570158354072
3.802551856751573,-2.265495228424728
3.8312519764391815,-2.2656173134751656
3.859767020069064,-2.265909894191025
3.888115870537939,-2.2663467990857815
3.91631686865589,-2.266902278305983
3.9443877833805443,-2.2675510508849204
3.972345813532622,-2.268268334663162
3.999817583949244,-2.269024840378235
4.0272208752447725,-2.2698450209993686
4.054550476808151,-2.2707103590703634
4.081800572980591,-2.2715968873756647
4.108985281394309,-2.2724804766254363
4.136118476161049,-2.2733378924501504
4.163213693998775,-2.2741468956556483
4.190283965742833,-2.2748862190344266
4.217341894104373,-2.275535533471368
4.244399724855204,-2.2760754202813476
4.271469411670278,-2.2764873495160702
4.298562671810942,-2.276753661863386
4.325691033560171,-2.276857551628858
4.352865876350302,-2.276783048511053
4.380098464551634,-2.276514996132053
4.407399975837937,-2.2760390255491396
4.434781524976415,-2.2753415222258235
4.462254183810385,-2.2744095851720707
4.490235126403343,-2.2732316125882703
4.518344469849114,-2.271970158113516
4.546502569917987,-2.2707008219866855
4.57459319260644,-2.2693960162377986
4.602599275823274,-2.26802029812312
4.630551235591102,-2.2665413942767927
4.658477394338558,-2.264931542684603
4.686403431817688,-2.2631670688309202
4.714352466376899,-2.26122786185898
4.742345414472047,-2.2590969022457377
4.770401312304671,-2.2567598497735233
4.798537597124003,-2.254204683572859
4.826770350523077,-2.2514213859063372
4.85511450837845,-2.2484016626152727
4.8835840417891685,-2.245138694368666
4.912192112971875,-2.241626913893238
4.940951209638722,-2.2378618052301147
4.969873260963095,-2.2338397217800283
4.998969737839277,-2.229557720486399
5.028251739665259,-2.225506895605532
5.057393443485252,-2.2216686265721943
5.086091309467505,-2.2179745470116963
5.11440343842229,-2.2143745526723184
5.142372739329576,-2.2112627827396207
5.16937557794996,-2.2078457319689893
5.19603905591212,-2.2044686129563282
5.222583217321526,-2.2008358864350264
5.24895880325352,-2.197091335784529
5.275262588975684,-2.193110185157871
5.301469409811396,-2.188950260033844
5.327626811229219,-2.1845573657646176
5.353728098550356,-2.1799551442769323
5.3798001546258485,-2.175121822057206
5.405843406431906,-2.1700691606279534
5.431872471863598,-2.16479591169158
5.457881388524152,-2.159314094938827
5.483862552248537,-2.153631423601853
5.509793866166838,-2.1478258477234213
5.535534145675463,-2.141984320231398
5.560755080173544,-2.1360342997045176
5.58528432671283,-2.1299188354062735
5.609166405503452,-2.1235936775657245
5.632452193844028,-2.1170291617284165
5.655200633936504,-2.1102079926652455
5.677468739217792,-2.10312270110233
5.699312863021015,-2.095772458633953
5.72080402074888,-2.088165852226137
5.742014502061701,-2.0803156940472944
5.762997615028341,-2.0722371071812047
5.783793460435231,-2.0639458999809355
5.8044366195492,-2.055457967628574
5.824956337066727,-2.0467870749684844
5.845361979280979,-2.037947524111408
5.8656552769445005,-2.028957894395242
5.8858733287515195,-2.0198338520028942
5.906066585730331,-2.0105881309648606
5.9262584425695595,-2.001232291299838
5.946459843064581,-1.991775961571565
5.966672060266043,-1.982227838149233
5.986888228664455,-1.972595936033799
6.007099842405366,-1.9628727161764676
6.027234786688735,-1.9530437682939157
6.047125514753107,-1.9431141537768304
6.066641821366193,-1.933079056435026
6.085682814891919,-1.9230341413497138
6.1044105368133454,-1.9129543299182932
6.123004975085725,-1.902851620835139
6.141473276380679,-1.8927204337578782
6.159832364411842,-1.8825870772647793
6.178121388530799,-1.872465419034471
6.196469079595658,-1.8623519580897219
6.214942369407322,-1.8522429322186946
6.23357582382171,-1.842123926572407
6.252371452559524,-1.831971413616317
6.27129893312405,-1.8217690206987787
6.290355389532475,-1.8115239584221092
6.309579849999939,-1.8011642293216987
6.328708839234522,-1.7909062939811218
6.347926158652934,-1.7806753204131416
6.3674946998874775,-1.7704613874763737
6.387235200959356,-1.76025927084294
6.407120619880064,-1.7500667490656123
6.427087928923933,-1.7398984429920343
6.44716634445175,-1.729747809272097
6.467380445653807,-1.7196083879681932
6.487706945330473,-1.7094780099302944
6.508125608423638,-1.6993447727548034
6.528586688307906,-1.6891967313272533
6.548999192709836,-1.6790388524019493
6.569306885099882,-1.6688943805808543
6.589563536470834,-1.6587721562556315
6.609868098548932,-1.6486670069343312
6.63026531580343,-1.6385740138129627
6.6507571632183025,-1.6284908993382214
6.671335449795173,-1.6184137589019882
6.691983572151415,-1.6083398116458962
6.712678135870139,-1.598267487761862
6.733398873902109,-1.588220504572283
6.754213532152021,-1.5781926572229714
6.7751944982058845,-1.5681747258928005
6.796324981862944,-1.55816026994144
6.817572017356816,-1.5481463540084852
6.838901877676903,-1.5381296711122219
6.860286065801462,-1.5281083062004817
6.881698062507331,-1.5180814325497378
6.903118968866013,-1.5080647202666435
6.924590405123296,-1.4980641310660512
6.946190873580852,-1.4880703961589148
6.967935458443974,-1.4780758264451674
6.989790622110309,-1.4680756414511476
7.0117174218571074,-1.4580680530643804
7.033685421953281,-1.448050682501935
7.055670643232818,-1.4380207625004462
7.077646382493111,-1.4279746017167496
7.099580635401623,-1.4179055770625597
7.1214267401686016,-1.4078216166233206
7.143178292887778,-1.3978038100143317
7.165109055335746,-1.3877508776806549
7.1871943793846285,-1.3775999685776015
7.208957371995955,-1.3674816816599644
7.230521702835566,-1.3573734775524007
7.252155703953481,-1.3472599421348965
7.273802964906005,-1.337168731189688
7.295539848360989,-1.3271139034705348
7.317505259216091,-1.3170983487715135
7.339797935715723,-1.307118823228348
7.36246467273465,-1.2971779488501851
7.385537062914104,-1.2872631016013838
7.409001040662296,-1.2773236428931063
7.432661745988626,-1.2674190290082006
7.456535721579985,-1.257440193439178
7.480453225425011,-1.2474518134274466
7.504256216634145,-1.2374271402733015
7.528022978131948,-1.2273904214430642
7.5517307744996565,-1.2173205709448527
7.5753906479099085,-1.207221386748656
7.5989351489424575,-1.1970942213749358
7.622360110359086,-1.1869452557707767
7.645664229987919,-1.1767909437729382
7.6689075596005125,-1.1666372699812877
7.692162555284733,-1.156494812665557
7.715498809504316,-1.1463441412240503
7.7389093940530165,-1.1361010063073511
7.762044159106216,-1.125884905218867
7.78495667835151,-1.115709830426749
7.8080499520744375,-1.1055523054859917
7.83135270593935,-1.0953682404219875
7.854693567794181,-1.085192402962094
7.878021986616166,-1.0750366995943526
7.9014678416692465,-1.0648920118180758
7.925052191608132,-1.054741391993011
7.948705514827443,-1.0445934261393812
7.972388045168312,-1.034453686552068
7.9961307955187255,-1.0243225917438155
8.019951739277062,-1.014193070333094
8.043832941301305,-1.0040693796122033
8.067761532789156,-0.9939547174845025
8.091753432199587,-0.9838467150236314
8.115807058633452,-0.9737453717231104
8.139913969092829,-0.9636516257013606
8.164073122959516,-0.9535689956907448
8.188290701047299,-0.9434966437112919
8.212567877570299,-0.9334347547669407
8.23689834335035,-0.9233829860205937
8.26127643264349,-0.913340242171895
8.28568294577958,-0.9033101214010769
8.31011003973081,-0.8932955040306428
8.33457197602703,-0.8832978201069536
8.35907931313044,-0.8733207103317797
8.383635026016046,-0.8633684491726477
8.408251520326008,-0.8534442442077865
8.432953986169977,-0.8435499597738126
8.457757064241736,-0.8336884925164195
8.482655536588695,-0.8238466292770406
8.50758865837836,-0.8140231042030339
8.53249056992296,-0.8042343236236835
8.55737684296098,-0.7944864678438912
8.582283520846184,-0.7847901686356737
8.607265545933434,-0.7751518554834999
8.63238233015352,-0.7655814687389619
8.657660180153668,-0.7560689294943246
8.68307380069567,-0.7465902828526173
8.708481501119271,-0.7371745874970087
8.733835387911343,-0.727837869732535
8.75923995949765,-0.7185808040138941
8.78475157309441,-0.7094226485907625
8.810406629377168,-0.7003677485158042
8.836236282811855,-0.6914114688991487
8.862226171226672,-0.6825731751661335
8.888382984526114,-0.6738412643377291
8.914657417860516,-0.6652295899645382
8.94102982084737,-0.6567200712080481
8.967426056759965,-0.6483431492636658
8.993803546050945,-0.6401004420633147
9.020252043944685,-0.6320120608371941
9.046813252025123,-0.6240883016185412
9.073537348880752,-0.6163223621018299
9.100417262976286,-0.608728902293127
9.127450233437536,-0.6013142559839935
9.154660737876261,-0.5940717564448467
9.182031485608658,-0.587009514220775
9.209944365445915,-0.580122175195541
9.238012421110525,-0.5734104435521431
9.26620923241875,-0.5668750214330798
9.294531759353312,-0.560509366628696
9.322958258656106,-0.5542887501111553
9.351370269568537,-0.548210706606084
9.379690152209003,-0.5422808291711239
9.407972399352143,-0.5364863225043435
9.436246302479702,-0.5308003608324255
9.464428240065164,-0.5251622210525271
9.491792170838895,-0.5196377884224181
9.518853021363057,-0.5142297240467463
9.54601945850677,-0.508912889244131
9.573314996629561,-0.5036421506213982
9.600567279745151,-0.4984016753658245
9.627637976471446,-0.4931843916521246
9.654502101589646,-0.4879574497350898
9.681108878240032,-0.48271988130249266
9.707428929308344,-0.4774551003510019
9.733457858862435,-0.4721424061212989
9.759156590316584,-0.4667860803651389
9.784555118645992,-0.46137461356077114
9.809687130126687,-0.4558794101249083
9.83448974605068,-0.4503101833485499
9.858954054209264,-0.4446750997723533
