log(n_H),log(fH2)
-0.8810322687449597,-2.556009792461641
-0.876678431055081,-2.548148633198961
-0.8723245933561681,-2.5404245969347232
-0.8679707556474769,-2.532832858622961
-0.8636169179281861,-2.5253688049530467
-0.8592630801974954,-2.5180280029314406
-0.8549092424546701,-2.510806326691548
-0.8505554046990288,-2.5036997308955384
-0.8462015669299723,-2.4967044634534057
-0.841847729146963,-2.489816868373978
-0.837493891349538,-2.483033483403031
-0.8331400535373068,-2.476351034104992
-0.8287862157099344,-2.469766315359558
-0.8244323778671577,-2.4632763343523827
-0.8200785400087665,-2.456878177020476
-0.8157247021346057,-2.450569061938999
-0.8113708642445772,-2.4443463563568026
-0.8070170263386226,-2.4382074794296016
-0.8026631884175465,-2.432150011248527
-0.7983093504817049,-2.4261716519184247
-0.7939555125311873,-2.420270176151355
-0.7896016745660392,-2.4144434730137982
-0.7852478365862962,-2.408689493396499
-0.7808939985920034,-2.403006260116885
-0.7765401605832292,-2.3973918840671913
-0.7721863225600584,-2.3918445319327724
-0.7678324845225992,-2.3863624362796703
-0.7634786464709863,-2.3809438992087717
-0.7591248084053731,-2.375587276482174
-0.7547709703259333,-2.370290980606421
-0.750417132232864,-2.3650534794765887
-0.746063294126376,-2.3598732937449753
-0.741709456006696,-2.3547489929310617
-0.7373556178740681,-2.3496791894883744
-0.733001779728746,-2.3446625467798095
-0.7286479415709923,-2.339697773967826
-0.7242941034010828,-2.334783610206622
-0.7199402652193123,-2.32991884101
-0.7155864270264093,-2.3251023065459147
-0.7112325888228271,-2.320332899727611
-0.7068787506088725,-2.31560954471355
-0.7025249123848131,-2.310931218043581
-0.6981710741509026,-2.3062969194658467
-0.693817235907389,-2.3017056623236654
-0.6894633976545135,-2.2971565034761463
-0.6851095593925158,-2.2926485368436094
-0.6807557211216345,-2.288180862676128
-0.6764018828421097,-2.283752599014119
-0.6720480445541774,-2.279362916354395
-0.6676942062580746,-2.2750110040521037
-0.6633403679540381,-2.270696048437676
-0.6589865296423025,-2.2664172700696072
-0.6546326913230999,-2.262173929032781
-0.6502788529966607,-2.2579652943990305
-0.6459250146632141,-2.2537906334917994
-0.6415711763229847,-2.2496492512331234
-0.6372173379761944,-2.245540484802719
-0.6328634996230618,-2.241463675047446
-0.6285096612638017,-2.237418159797784
-0.624155822898625,-2.2334033141728074
-0.6198019845277378,-2.2294185422742023
-0.6154481461513419,-2.2254632518918345
-0.6110943077696421,-2.221536842576198
-0.6067404693828808,-2.2176387484019493
-0.6023866309912598,-2.2137684396918935
-0.5980327925949633,-2.2099253971513595
-0.5936789541941694,-2.2061090830221235
-0.5893251157890479,-2.2023189808838177
-0.584971277379763,-2.1985546129387514
-0.5806174389664731,-2.1948155127877147
-0.5762636005493316,-2.191101203705719
-0.5719097621284879,-2.1874112072811975
-0.5675559237040853,-2.183745081774037
-0.5632020852762628,-2.1801024044528345
-0.5588482468451546,-2.176482761233246
-0.5544944084108907,-2.1728857148494187
-0.5501405699735968,-2.1693108417161957
-0.545786731533394,-2.165757757628094
-0.5414328930903988,-2.1622260868953833
-0.5370790546447239,-2.158715456073084
-0.5327252161964786,-2.1552254732226093
-0.5283713777457678,-2.1517557623542154
-0.5240175392926925,-2.1483059809021565
-0.5196637008373494,-2.1448757936046707
-0.5153098623798317,-2.1414648689446265
-0.5109560239202307,-2.1380728543385072
-0.5066021854586326,-2.1346994078197143
-0.5022483469951207,-2.1313442227674693
-0.4978945085298696,-2.128007005045845
-0.4935406700630349,-2.1246874903588866
-0.489186831594689,-2.121385410747997
-0.48483299312489125,-2.1181004965005448
-0.48047915465369495,-2.114832505078932
-0.47612531618114845,-2.1115812060427337
-0.47177147770729766,-2.1083463728971856
-0.4674176392321745,-2.105127774407243
-0.4630638007558099,-2.1019251568709834
-0.45870996227824484,-2.0987382744161804
-0.4543561237995213,-2.095566909736733
-0.45000228531967945,-2.0924108494891134
-0.4456484468387597,-2.0892698841943904
-0.44129460835680023,-2.086143790025357
-0.43694076987383945,-2.083032336317425
-0.4325869313899138,-2.0799353111488843
-0.4282330929050583,-2.0768525206150157
-0.4238792544193074,-2.0737837742055474
-0.41952541593269393,-2.070728884723837
-0.41517157744525013,-2.067687646392736
-0.41081773895700735,-2.064659850881733
-0.40646390046799497,-2.0616453106407837
-0.40211006197824206,-2.0586438519515973
-0.3977562234877763,-2.0556553040183365
-0.3934023849966243,-2.052679498900529
-0.3890485465048123,-2.049716252359978
-0.38469470801236516,-2.046765375573775
-0.38034086951930746,-2.0438266961545897
-0.37598703102566167,-2.0409000578876717
-0.37163319253145033,-2.03798530708611
-0.3672793540366949,-2.035082292534812
-0.36292551554141583,-2.0321908556201116
-0.3585716770456332,-2.0293108246522245
-0.3542178385493666,-2.0264420335278555
-0.3498640000526341,-2.023584341283065
-0.34551016155545344,-2.020737609149913
-0.34115632305784116,-2.0179017005094315
-0.3368024845598141,-2.01507648084585
-0.3324486460613878,-2.0122617955951148
-0.32809480756257753,-2.0094574906435594
-0.323740969063398,-2.0066634281571205
-0.3193871305638626,-2.003879482435795
-0.3150332920639846,-2.001105529655355
-0.3106794535637765,-1.998341447828707
-0.3063256150632512,-1.9955871167682384
-0.30197177656242025,-1.9928423918451288
-0.29761793806129516,-1.9901071342395213
-0.2932640995598867,-1.9873812239412834
-0.2889102610582049,-1.984664548389215
-0.2845564225562523,-1.98195699562026
-0.2802025840540367,-1.9792584481155326
-0.27584874555156935,-1.9765687888357526
-0.2714949070488601,-1.9738878808596594
-0.267141068545919,-1.971215590578116
-0.26278723004275506,-1.9685517974873468
-0.2584333915393767,-1.9658963927388051
-0.25407955303579177,-1.9632492692125307
-0.24972571453200826,-1.9606103214800594
-0.24537187602803304,-1.9579794457683173
-0.24101803752387319,-1.9553565325279703
-0.236664199019535,-1.9527414627054958
-0.2323103605150253,-1.950134114103519
-0.22795652201034972,-1.947534389982688
-0.2236026835055131,-1.94494219507796
-0.21924884500052133,-1.9423574355681446
-0.2148950064953786,-1.9397800190462389
-0.2105411679900899,-1.9372098544905154
-0.20618732948465965,-1.9346468453259908
-0.20183349097909198,-1.932090886719502
-0.19747965247339125,-1.929541868725858
-0.19312581396756107,-1.9269997061495763
-0.1887719754616044,-1.9244643151626029
-0.18441813695552509,-1.921935613151224
-0.18006429844932556,-1.9194135186921408
-0.17571045994300888,-1.9168979515291253
-0.17135662143657765,-1.9143888325502485
-0.1670027829300347,-1.9118860667668396
-0.16264894442338254,-1.9093895632212061
-0.1582951059166236,-1.9068992336862884
-0.1539412674097595,-1.904415004031397
-0.14958742890279236,-1.901936801153662
-0.1452335903957239,-1.8994645529585845
-0.14087975188855553,-1.8969981883410532
-0.1365259133812892,-1.8945376371667997
-0.1321720748739257,-1.8920828302542931
-0.12781823636646694,-1.889633685795102
-0.12346439785891412,-1.887190124487758
-0.11911055935126859,-1.884752064573158
-0.11475672084353095,-1.8823194410719437
-0.1104028823357023,-1.8798921898639391
-0.10604904382778334,-1.8774702476725962
-0.10169520531977429,-1.8750535520497984
-0.09734136681167634,-1.872642041361005
-0.09298752830348955,-1.8702356547707273
-0.08863368979521481,-1.8678343322283302
-0.08427985128685271,-1.865437997653841
-0.07992601277840344,-1.8630465827665592
-0.0755721742698674,-1.8606600183225077
-0.07121833576124464,-1.8582782477825324
-0.06686449725253539,-1.8559012153182037
-0.0625106587437395,-1.8535288657995554
-0.05815682023485664,-1.8511611447830882
-0.053802981725887225,-1.848797998500032
-0.049449143216830915,-1.8464393738448608
-0.045095304707687474,-1.8440852183640537
-0.040741466198456894,-1.8417354746926113
-0.03638762768913891,-1.8393900793262432
-0.03203378917973321,-1.837048968656001
-0.027679950670234026,-1.8347120875940928
-0.023326112160640313,-1.8323793780821587
-0.018972273650954836,-1.83005078085962
-0.014618435141179512,-1.8277262376127372
-0.010264596631315917,-1.8254056909547427
-0.0059107581213644275,-1.823089084406491
-0.0015569196113251818,-1.8207763623776203
0.0027969188987900604,-1.8184674735753836
0.007150757408982713,-1.8161623792680985
0.011504595919259272,-1.8138610338886358
0.015858434429624025,-1.8115633987748863
0.020212272940081485,-1.8092694252201462
0.024566111450633858,-1.806979080659452
0.028919949961283713,-1.8046923328854199
0.033273788472033286,-1.8024091500426096
0.0376276269828843,-1.8001295006220006
0.041981465493838396,-1.7978533534555765
0.046335304004896986,-1.7955806777110115
0.05068914251606143,-1.793311442886459
0.05504298102733329,-1.7910456188054413
0.059396819538713674,-1.7887831756118313
0.06375065805020409,-1.7865240807682186
0.0681044965618054,-1.7842682926244884
0.07245833507351948,-1.7820157754615333
0.07681217358534703,-1.7797664923993193
0.08116601209729013,-1.7775204153764779
0.08551985060934957,-1.7752775166204917
0.08987368912152743,-1.7730377686433518
0.09422752763382473,-1.7708011442372935
0.09858136614624344,-1.7685676164706094
0.10293520465878478,-1.7663371586835401
0.10728904317145062,-1.7641097444842386
0.11164288168424213,-1.7618853477448062
0.11599672019716126,-1.759663942597401
0.1203505587102091,-1.7574455033795962
0.12470439722338768,-1.7552299901062411
0.12905823573669806,-1.7530173749758382
0.1334120742501421,-1.750807621461017
0.13776591276372158,-1.7486007051774068
0.1421197512774382,-1.746396601976033
0.1464735897912938,-1.7441952879399274
0.15082742830529017,-1.7419967393808042
0.15518126681942918,-1.739800932835791
0.15953510533371265,-1.737607845064218
0.16388894384814218,-1.7354174530444628
0.16824278236272022,-1.7332297339708527
0.1725966208774479,-1.7310446652506168
0.17695045939232784,-1.7288622245008956
0.1813042979073616,-1.7266823883797835
0.1856581364225508,-1.7245051221677796
0.19001197493789757,-1.722330401456878
0.19436581345340384,-1.7201581936878785
0.19871965196907126,-1.7179884776996863
0.20307349048490247,-1.715821232522001
0.2074273290008997,-1.7136564373726988
0.21178116751706463,-1.711494071655264
0.21613500603339972,-1.7093341149562624
0.22048884454990683,-1.7071765470428588
0.22484268306658803,-1.7050213478603768
0.22919652158344606,-1.7028684975298987
0.23355036010048247,-1.7007179763459075
0.23790419861769993,-1.6985697647739684
0.2422580371351004,-1.6964238434484484
0.24661187565268636,-1.694280188453432
0.25096571417045965,-1.6921387723360972
0.25531955268842255,-1.6899995712171039
0.25967339120657734,-1.6878625585148546
0.2640272297249266,-1.6857277158685513
0.2683810682434726,-1.683595025071544
0.27273490676221784,-1.6814644680693314
0.27708874528116445,-1.6793360269575974
0.2814425838003153,-1.677209683980281
0.2857964223196727,-1.675085421527675
0.29015026083923917,-1.6729632221345603
0.2945040993590171,-1.6708430684783688
0.2988579378790092,-1.6687249433773788
0.3032117763992176,-1.6666088297889372
0.3075656149196452,-1.6644947108077155
0.31191945344029426,-1.662382569663991
0.3162732919611675,-1.66027238071518
0.3206271304822674,-1.658164124119344
0.3249809690035959,-1.656057775406584
0.32933480752515626,-1.6539533143159382
0.33368864604695136,-1.6518507249052339
0.3380424845689832,-1.649749991356824
0.3423963230912551,-1.647651097976082
0.3467501616137695,-1.6455540291899158
0.3511040001365293,-1.6434587695453133
0.3554578386595372,-1.6413653037079063
0.35981167718279583,-1.639273616460561
0.36416551570630806,-1.637183692701992
0.36851935423007676,-1.6350955174453983
0.37287319275410413,-1.6330090758171212
0.377227031278402,-1.6309243530628372
0.3815808698029816,-1.6288413281797078
0.3859347083278425,-1.6267599731126727
0.3902885468529774,-1.6246802479403357
0.3946423853783807,-1.6226021245178406
0.39899622390404943,-1.6205255660769091
0.40335006242998245,-1.6184505438471888
0.40770390095617903,-1.6163770316215373
0.4120577394826406,-1.6143050037533557
0.41641157800936757,-1.6122344351423097
0.4207654165363624,-1.6101653012204764
0.42511925506362613,-1.608097577938905
0.4294730935911617,-1.6060312417545757
0.43382693211897083,-1.6039662696177377
0.4381807706470566,-1.6019026389596265
0.4425346091754212,-1.5998403276805293
0.4468884477040669,-1.5977793141382028
0.45124228623299656,-1.5957195771366208
0.4555961247622128,-1.5936610959150432
0.45994996329171833,-1.5916038501374
0.46429709025705734,-1.5895478516022106
0.4686292793879304,-1.5874931352327697
0.47294959553357097,-1.585439697209901
0.47725919098465097,-1.5833875360484362
0.4815574435437708,-1.58133666064104
0.4858444311508626,-1.579287070057554
0.4901204235898195,-1.5772387696741819
0.4943855221555048,-1.5751917661378136
0.49863983164277126,-1.5731460659761733
0.5028834862325212,-1.571101676903593
0.5071197575694584,-1.5690585964759376
0.511352336729924,-1.5670168141279686
0.5155810478322843,-1.5649763288887872
0.5198052734069724,-1.5629371422966605
0.5240251803022729,-1.560899253665142
0.5282408702225955,-1.558862662245229
0.5324523147025864,-1.556827367682567
0.5366595208458569,-1.5547933695428087
0.5408625125174129,-1.5527606673169645
0.5450613039315367,-1.5507292605061624
0.5492559078922012,-1.5486991486054542
0.5534463390299598,-1.5466703310919059
0.5576326117372434,-1.5446428074299867
0.5618147399709814,-1.5426165770730176
0.5659927376616818,-1.5405916394622472
0.570166618678555,-1.5385679940270545
0.5743363967674073,-1.5365456321529651
0.5785020771131403,-1.534524553265466
0.5826636649274086,-1.5325047562610739
0.5868211732751412,-1.5304862331916496
0.5909746048553822,-1.5284689836219358
0.5951239649751421,-1.526453007117594
0.5992692706744389,-1.5244383031967639
0.6034105363237636,-1.5224248713699169
0.6075477746066144,-1.5204127111414563
0.6116809988649299,-1.5184018220027267
0.615810222513449,-1.5163922034332258
0.6199354587392297,-1.5143838549018405
0.6240567206603413,-1.5123767758666506
0.6281740213533747,-1.5103709657749769
0.6322873738245806,-1.5083664240636263
0.6363967910136178,-1.5063631501590575
0.6405022858012094,-1.5043611434775188
0.6446038710104338,-1.5023604034252016
0.6487015594084068,-1.5003609293983902
0.6527953637089254,-1.4983627207836032
0.6568852965748208,-1.496365776957735
0.6609713706201398,-1.4943700972881913
0.6650535984123502,-1.4923756811330222
0.6691319924745142,-1.490382527841053
0.6732065652874066,-1.4883906367520099
0.6772773292915941,-1.4864000071966426
0.6813442968894733,-1.4844106327261368
0.685407473205249,-1.4824225112272604
0.6894668621851908,-1.4804356421068423
0.6935224741210158,-1.478450020406285
0.6975743136287991,-1.4764656427017757
0.7016223829050341,-1.4744825084619526
0.7056666929386416,-1.4725006171292692
0.7097072584881698,-1.4705199681230452
0.7137440921728113,-1.4685405608579591
0.7177772063120645,-1.4665623947405526
0.7218066135951778,-1.464585469166909
0.7258323266659878,-1.462609783523765
0.7298543580847463,-1.4606353371888434
0.7338727204050637,-1.4586621295307487
0.7378874261693388,-1.4566901599090616
0.7418984878989509,-1.4547194276744675
0.7459059180986438,-1.452749932168845
0.7499097292593421,-1.450781672725351
0.7539099338588598,-1.4488146486685114
0.7579065443631731,-1.4468488593143067
0.7618995732278906,-1.4448843039702561
0.7658890328995556,-1.4429209819354991
0.7698749358168979,-1.4409588925008763
0.7738572944120721,-1.4389980349490052
0.777836121111862,-1.4370384085543584
0.7818114283388509,-1.4350800125833358
0.7857832285125541,-1.4331228462943377
0.7897515340505209,-1.4311669089378358
0.7937163573694044,-1.4292121997564404
0.7976777108859957,-1.4272587152718184
0.8016356029104598,-1.4253064510502538
0.8055900368608244,-1.4233554064016158
0.8095410196878035,-1.4214055806290464
0.8134885631519225,-1.4194569674278557
0.8174326684146767,-1.4175095654055778
0.8213733374114522,-1.4155633739371885
0.8253105853496784,-1.41361839235391
0.8292444267666392,-1.4116746199762555
0.8331748742311303,-1.4097320561214162
0.8371019407303917,-1.407790700097022
0.8410256394922704,-1.4058505512010822
0.8449459836432366,-1.403911608723056
0.8488629862913789,-1.4019738719437829
0.8527766605671527,-1.4000373401354154
0.8566870196049887,-1.3981020125615287
0.8605940765407745,-1.3961678884771982
0.8644978445159096,-1.3942349671290555
0.8683983366778414,-1.3923032477553487
0.8722955661801115,-1.390372729586006
0.8761895461829816,-1.3884434118426963
0.880080289854009,-1.3865152937388872
0.8839678103685092,-1.3845883744799048
0.8878521209100072,-1.3826626532629902
0.8917332346706771,-1.3807381292773564
0.8956111648517502,-1.3788148017042445
0.8994859246638987,-1.3768926697169777
0.9033575273275952,-1.3749717324810171
0.9072259860734504,-1.3730519891540132
0.9110913141425248,-1.3711334388858607
0.914953524786619,-1.3692160808187492
0.9188126312685386,-1.3672999140872144
0.9226686468623411,-1.3653849378181917
0.9265215848535567,-1.363471151131062
0.9303714585393912,-1.3615585477819103
0.9342182712255822,-1.359647126769225
0.9380620276154784,-1.3577368872831774
0.9419027403285284,-1.355827828484802
0.9457404209077482,-1.3539199442427783
0.9495750700138684,-1.352013233613483
0.9534066900527658,-1.3501076958413096
0.9572352985938826,-1.34820333012081
0.9610609111374238,-1.346300135639366
0.9648835412800473,-1.3443981115810477
0.9687032032014979,-1.3424972571199207
0.9725199112695364,-1.34059757142058
0.9763336797381081,-1.3386990536391317
0.9801445228496067,-1.3368017029230617
0.9839524548634663,-1.3349055184112046
0.9877574900372977,-1.333010499233858
0.9915596426256614,-1.3311166445128608
0.9953589268830323,-1.3292239533616526
0.9991553570635964,-1.3273324248853429
1.0029489474208853,-1.3254420584914708
1.0067405019540077,-1.3235528511217745
1.0105308271793947,-1.3216647981283405
1.0143198063289336,-1.3197778971367826
1.018107318166542,-1.3178921460442587
1.0218933737574039,-1.3160075424345916
1.0256779663924818,-1.3141240839452701
1.0294610740215413,-1.3122417682956287
1.0332426801061916,-1.310360593229778
1.0370227702407164,-1.3084805565197575
1.040801329687331,-1.3066016559720024
1.0445783441970484,-1.3047238894248685
1.0483538002261663,-1.3028472547470102
1.0521276847778676,-1.3009717498369133
1.0558999853830742,-1.2990973726221633
1.0596706901139765,-1.2972241210586106
1.0634397875734427,-1.29535199312961
1.0672072668834478,-1.293480986845283
1.0709731176771473,-1.2916111002417878
1.074737330090676,-1.2897423292202381
1.078499889735113,-1.287874669229198
1.0822607773162571,-1.2860081184535153
1.086019979893463,-1.2841426750972877
1.0897774880715272,-1.2822783373788826
1.0935332926349202,-1.2804150988658525
1.0972873727047214,-1.2785529577880765
1.101039709628181,-1.2766919125242218
1.1047903019973404,-1.2748319614272206
1.1085391465277596,-1.2729731028698386
1.1122862383395533,-1.2711153352477638
1.1160315735421795,-1.2692586569722204
1.1197751488212622,-1.2674030664699214
1.1235169611329041,-1.2655485621834368
1.1272570077946424,-1.263695142570512
1.1309952865057744,-1.2618428061034916
1.134731795323411,-1.2599915512688857
1.138466532654527,-1.2581413765669165
1.1421994972519012,-1.2562922805110628
1.1459306882074296,-1.2544442616276186
1.1496601049453723,-1.2525973184552668
1.1533877472160619,-1.2507514495446586
1.1571136150896533,-1.2489066534580062
1.1608377089499002,-1.2470629287686803
1.164560029488013,-1.2452202740607574
1.168280577696607,-1.2433786879287696
1.171999354863707,-1.2415381689772742
1.175716362566828,-1.2396987158204928
1.1794316026671348,-1.237860327081961
1.1831450773036691,-1.2360230013941838
1.1868567888876507,-1.2341867373983038
1.190566740096848,-1.2323515337437754
1.1942749338700205,-1.2305173890880492
1.1979813734014317,-1.2286843020962637
1.2016860621354364,-1.2268522714409469
1.2053890037611301,-1.2250212958017235
1.2090902022070764,-1.2231913738650333
1.212789661636099,-1.2213625043238547
1.2164873864401438,-1.2195346858774374
1.220183381235212,-1.2177079172310428
1.223877650856359,-1.2158821970956917
1.2275702003527618,-1.2140575241879175
1.231261034982857,-1.2122338972295308
1.2349501602095423,-1.2104113149473863
1.238637581695449,-1.2085897719150385
1.2423232930245491,-1.2067692669164414
1.2460072899482304,-1.2049497987766062
1.2496895801385115,-1.203131366293865
1.2533701672901483,-1.2013139682816658
1.257049056664261,-1.1994975996134034
1.260726240315463,-1.1976822589969358
1.2644017118127424,-1.1958679453498349
1.2680754831439858,-1.1940546575450581
1.2717475645618896,-1.192242394457087
1.2754179643117611,-1.1904311549668036
1.2790866912757677,-1.1886209379547403
1.2827537546517338,-1.1868117423012268
1.2864191636502817,-1.1850035668871248
1.2900829275727137,-1.1831964105935993
1.2937450558359365,-1.1813902723019474
1.2974055579554298,-1.17958515089355
1.3010644435406502,-1.1777810452498017
1.3047217222942429,-1.1759779542520357
1.3083774040092095,-1.1741758767814545
1.3120314985659216,-1.1723748117190675
1.315684015929471,-1.1705747579456287
1.3193349661470541,-1.1687757143415807
1.3229843593453696,-1.1669776797869988
1.326632205728064,-1.165180653161543
1.3302785155732282,-1.1633846333444091
1.3339232992309369,-1.161589619214285
1.3375665671208339,-1.15979560964931
1.3412083297297606,-1.1580026035270363
1.3448485976094275,-1.1562105997243948
1.3484873813741323,-1.154419597117662
1.3521246916985166,-1.152629594582432
1.3557605393153709,-1.1508405909935897
1.3593949350134786,-1.1490525852252862
1.3630278896355026,-1.147265576150919
1.366659414075914,-1.1454795626431127
1.3702895192789624,-1.143694543573703
1.373918216236687,-1.1419105178137234
1.3775455159869687,-1.140127484233394
1.3811714296116229,-1.138345441702112
1.384795968234529,-1.1365643890884463
1.3884191430198038,-1.134784325260131
1.3920409651700103,-1.1330052490840656
1.3956614459244074,-1.1312271594263128
1.3992805965572372,-1.1294500551521005
1.402898428376048,-1.1276739351258267
1.406514952720059,-1.1258987982110635
1.410130180958557,-1.124124643270566
1.4137441244893327,-1.1223514691662804
1.417356794737153,-1.120579274759356
1.4209682031522666,-1.1188080567476684
1.4245783529387854,-1.1170378126879394
1.4281872435309633,-1.1152685415136179
1.4317948846540818,-1.113500242140419
1.4354012868123545,-1.1117329134789333
1.4390064577396082,-1.1099665544508364
1.4426104093418202,-1.1082011612559166
1.4462131403085545,-1.1064367321164394
1.4498146470031412,-1.104673266034549
1.4534149429811478,-1.1029107619738483
1.4570140440408892,-1.101149218885434
1.4606119635384867,-1.0993886357224103
1.4642087147920475,-1.0976290114350626
1.4678043113503967,-1.0958703449698506
1.4713987666691941,-1.094112635270263
1.474992094119946,-1.0923558812769765
1.478584307029129,-1.0906000819278736
1.4821754186732812,-1.0888452361581615
1.4857654422759254,-1.0870913429004918
1.489354391009555,-1.0853384010850664
1.4929422779967478,-1.0835864096397454
1.4965291163107615,-1.08183536749015
1.50011491897628,-1.0800852734994166
1.5036995285010748,-1.0783361265636038
1.5072814730121769,-1.0765879298308796
1.510859703646439,-1.0748406878025925
1.514434678161858,-1.0730944011152121
1.5180066132400807,-1.0713490705602084
1.521575571026323,-1.0696046972153612
1.5251416561944708,-1.0678612819582325
1.5287049817492449,-1.066118825516036
1.5322656500846712,-1.0643773285225882
1.5358237594613149,-1.0626367915110329
1.5393794055884427,-1.0608972149133846
1.5429326808146753,-1.0591585990665915
1.5464836741778214,-1.0574209442168472
1.5500324716267238,-1.055684250523188
1.5535791561189554,-1.0539485180612205
1.5571238077101168,-1.05221374682676
1.5606665036552294,-1.0504799367393107
1.564207318506382,-1.048747087645427
1.5677463242061986,-1.0470151993219627
1.5712835901790445,-1.0452842714792037
1.5748191834198362,-1.0435543037638924
1.5783531685802863,-1.041825295762143
1.581885608052676,-1.040097247002251
1.5854165620512044,-1.0383701569574029
1.5889460886909497,-1.0366440250482856
1.5924742440644812,-1.0349188506455989
1.5960010823161723,-1.033194633072478
1.5995266557142467,-1.0314713716068198
1.6030510147206127,-1.0297490654835273
1.6065742080585275,-1.0280277138966638
1.6100962827781302,-1.0263073160015286
1.613617284319899,-1.0245878709166498
1.617137256576071,-1.0228693777257014
1.6206562419500765,-1.0211518354793456
1.624174281414026,-1.0194352431970004
1.6276914145643075,-1.017719599868541
1.6312076796753276,-1.0160049044559298
1.634723113751452,-1.014291155894784
1.6382377525771836,-1.0125783526061671
1.6417516282317894,-1.0108664913091165
1.6452647607628732,-1.0091555709291316
1.6487771739007606,-1.0074455903791586
1.6522889028677392,-1.0057365485208296
1.6557999769672422,-1.0040284442060028
1.6593104210449698,-1.0023212762823
1.66282026308904,-1.0006150435751404
1.6663295329530459,-0.9989097427413396
1.669838242965479,-0.9972053721447792
1.6733464034225591,-0.9955019306502355
1.6768540425683693,-0.9937994170691311
1.6803611895060446,-0.9920978301910511
1.6838678702215426,-0.9903971687971465
1.6873741099753037,-0.9886974316563285
1.6908799335120115,-0.9869986175253795
1.6943853648123783,-0.9853007251504686
1.697890427137167,-0.9836037532680265
1.7013951430870873,-0.981907700605492
1.7048995346271099,-0.9802125658820969
1.708403623111677,-0.9785183478096201
1.711907429312388,-0.9768250450930976
1.7154109734439942,-0.9751326564315032
1.7189142751890447,-0.9734411805183972
1.722417353721653,-0.9717506160425479
1.7259202277303294,-0.9700609616885231
1.7294229154398755,-0.9683722161372553
1.7329254346323892,-0.9666843780665818
1.7364278026674116,-0.9649974461517582
1.739930036501246,-0.9633114190659503
1.7434321527054766,-0.9616262954807023
1.7469341674847185,-0.9599420740663831
1.7504360966936239,-0.9582587534926112
1.7539379558531756,-0.9565763324286637
1.75743976016629,-0.954894809543861
1.760941524532759,-0.9532141835079371
1.764443263563552,-0.9515344529913917
1.7679449915945042,-0.9498556166658253
1.7714467226994153,-0.9481776732042583
1.7749484707025782,-0.9465006212814367
1.7784502491907648,-0.9448244595741223
1.7819520715246813,-0.9431491867613685
1.7854539508499248,-0.9414748015247848
1.7889559001074502,-0.939801302548788
1.7924579320435747,-0.9381286885208414
1.795960059219534,-0.9364569581316832
1.7994622940206093,-0.9347861100755432
1.8029646486648423,-0.9331161430503512
1.8064671352113568,-0.9314470557579335
1.8099697655682987,-0.9297788469042022
1.8134725515004118,-0.9281115151993335
1.8169755046362717,-0.9264450593579394
1.8204786364751764,-0.9247794780992314
1.8239819583937245,-0.9231147701471752
1.8274854816520814,-0.9214509342306398
1.830989217399958,-0.9197879690835391
1.8344931766823014,-0.9181258734449669
1.8379973704447212,-0.9164646460593261
1.8415018095386586,-0.9148042856764526
1.8450065047263042,-0.9131447910517323
1.8485114666852864,-0.9114861609462144
1.8520167060131314,-0.9098283941267181
1.8555222332315082,-0.9081714893659371
