log(n_H),log(fHD)
1.3722808667882036,-2.887136651961787
1.4168336566043245,-2.8783050179683896
1.461386446426907,-2.869508888619046
1.5059392362567052,-2.86073360992793
1.5504920260948918,-2.851956914576711
1.5950448159427635,-2.8431558365854768
1.6395976058018003,-2.8343056160629185
1.6841503956741495,-2.825370531775513
1.7287031855613213,-2.816330296563766
1.7732559754660133,-2.807144223912947
1.8178087653911987,-2.7977704395341187
1.8623615553388926,-2.788188621441735
1.9069143453132311,-2.7783436533155883
1.9514671353171062,-2.768207934796038
1.9960199253537227,-2.757752590139626
2.0405727154286084,-2.746915049158389
2.0851255055426066,-2.7357159924814463
2.129678295701768,-2.7240952944284573
2.174231085910325,-2.712029479123283
2.2187838761686827,-2.699557196154786
2.263336666482845,-2.6866361381909787
2.307889456849661,-2.6733593506946383
2.352442247274377,-2.6596994505808347
2.3969950377537885,-2.6457456109224347
2.4415478282856564,-2.631566792239163
2.4861006188704216,-2.6171930909376786
2.530653409497321,-2.6027847063900467
2.575206200165242,-2.588372682890023
2.619293793095246,-2.574178946648726
2.6628158656972984,-2.5602686304974607
2.70579341483793,-2.546785240879609
2.748205532946379,-2.533852968122303
2.789977912823257,-2.5215145587004093
2.831107196045401,-2.5099411279571773
2.871551547667084,-2.499181777143089
2.911255326789032,-2.4892379634794723
2.9502529060362708,-2.4802322259924896
2.9885133572096834,-2.4721608577403265
3.026001518847664,-2.4650240151756746
3.0627480789865698,-2.458848504061186
3.098748443472244,-2.4536731693574754
3.1339713749474427,-2.44942094609264
3.1684440556811144,-2.446115156208182
3.2021886645156776,-2.4437433595882365
3.2351856143980915,-2.442225455111263
3.2674737149387125,-2.4415466335001814
3.2990837574213616,-2.4416839694759984
3.33001157676707,-2.4426023571798963
3.3602671192791607,-2.4442564055664637
3.389869522979093,-2.446593721067887
3.418842568543235,-2.449557632182942
3.447212939438192,-2.4530892400659914
3.4746275162641367,-2.4571198705681945
3.501563452250357,-2.4615856009965142
3.528044486312071,-2.466431972257552
3.554095244938275,-2.4716065656634965
3.5797314085638066,-2.4770580320150426
3.604967242492969,-2.482736062919412
3.629815440262192,-2.488591536287685
3.654287337394437,-2.494576672724585
3.678392926768458,-2.500645193994204
3.702140914201623,-2.506721231782554
3.725559558292963,-2.51274690531313
3.748689481001377,-2.518693156859883
3.771548763179607,-2.524534141534025
3.7941387516405642,-2.530244634848228
3.8164573726713433,-2.5358001176035243
3.8385010566686915,-2.5411278530667945
3.8603097693969977,-2.546213664993857
3.881927222530841,-2.551053925866721
3.903352943177888,-2.5556442778254205
3.924577421410647,-2.559935891694596
3.9456356631931073,-2.5639321939227053
3.9665672906489378,-2.5676435750490847
3.9873628301479047,-2.571077437393753
4.008003075997062,-2.574223011332956
4.02848780803318,-2.577065655815704
4.048856472952044,-2.5796222040819696
4.069126727740168,-2.581907083804844
4.089277710669412,-2.5839043814444986
4.109341416172717,-2.5856314770441116
4.129353319549418,-2.5871071123412093
4.149293054828169,-2.588345706901699
4.1691288410802025,-2.589343390297131
4.188872991102529,-2.590110684172583
4.20856233400328,-2.590664414729389
4.2281892892329145,-2.591012264623068
4.247750670126623,-2.5911604716205927
4.2672813938343985,-2.591125224961818
4.28678859221796,-2.590919227218842
4.306235540585428,-2.5905499483865135
4.3256055112373115,-2.590023391440278
4.344932494424912,-2.5893515838620056
4.364231098243549,-2.588543663412656
4.383475105157975,-2.5876066769091253
4.402702159307666,-2.5865504828518957
4.421937667045604,-2.585382513265914
4.44114168375918,-2.5841089510493096
4.460278427643082,-2.5827382856639978
4.479380097280513,-2.581276600029592
4.498475492665682,-2.5797283269329654
4.51752761901854,-2.5781036800813233
4.536570409171718,-2.576406682113673
4.555635212117129,-2.5746397478062955
4.574683212317034,-2.5728049513550637
4.593666700939575,-2.570914616151885
4.612618421915167,-2.5689699973482867
4.631577161015568,-2.566971544240265
4.65050465241999,-2.5649305010149894
4.6694306616411465,-2.5628479118562817
4.688388301811015,-2.5607225260306743
4.707343308502995,-2.558553641853043
4.72624547008508,-2.556354763763841
4.745122688100704,-2.5541248025457675
4.764013828641646,-2.5518614906717163
4.782883338943875,-2.5495760610622558
4.801757041111976,-2.5472680969914774
4.820669144844701,-2.5449339030552234
4.839587756888206,-2.542570957525541
4.858460765954159,-2.540192374563589
4.877308836805056,-2.5376487057713626
4.895319717704007,-2.5351519565010756
4.912611141016247,-2.53266688294221
4.929963627215388,-2.530199530226328
4.947442060386237,-2.5277325141231093
4.965220114718467,-2.525264972194257
4.983245570121351,-2.5227979629054174
5.001540245710045,-2.5203320130111466
5.020089111554643,-2.5178655301793698
5.038875734750892,-2.5153886311756106
5.057824387502663,-2.512894545237042
5.0768240773178865,-2.51037945906564
5.09577512418375,-2.5078518000372156
5.114646416144623,-2.5053176241781276
5.133472398688883,-2.502786082000667
5.152322352427314,-2.5002564465509307
5.171256851752446,-2.4977204206217123
5.19025881405372,-2.4951719514086173
5.209266071643157,-2.4926086044320654
5.228216461038329,-2.4900392371849054
5.247108850450531,-2.48746657851732
5.26598124087667,-2.4849016461227156
5.284906503658662,-2.4822844067583074
5.303647121408499,-2.4796743681513136
5.322156856195377,-2.4770617350127386
5.340620707951329,-2.474452762839691
5.359048490836608,-2.4718428756859465
5.377495992022696,-2.4692375532965296
5.395983446500795,-2.4666430386628035
5.4145892796620885,-2.4640523073329095
5.43333394420502,-2.46145859960062
5.452172474841167,-2.458858669565228
5.471049072796694,-2.45625359422288
5.489928851820002,-2.4536402148614123
5.5087793996786285,-2.4510270811004693
5.527611370306396,-2.448420263243636
5.546492985044551,-2.4458180504612863
5.56546521319075,-2.4432126509104073
5.584506411418127,-2.4406013053086504
5.603568478456379,-2.4379834417297817
5.622618713966372,-2.4353558915880047
5.641618992479321,-2.4327279921403604
5.660583887834634,-2.4301084133788358
5.679600074327265,-2.427494723200864
5.698723888506889,-2.4248785103103874
5.717933831500488,-2.4222561620273257
5.737177237881964,-2.4196260994897614
5.756411383701214,-2.4169846709735103
5.775587536993562,-2.4143401243794287
5.794708406115057,-2.4117051593555394
5.81387277900936,-2.409076928399805
5.833156176135894,-2.4064465670204767
5.852538110523492,-2.4038094196538218
5.871961480989689,-2.4011636661999756
5.89137622433452,-2.3985057602495883
5.91073048557388,-2.3958395335383726
5.930002490474151,-2.3931838167205846
5.949296206468332,-2.3905362767293767
5.968718867749767,-2.3878874702667683
5.98825584683843,-2.385231442172595
6.007846605351817,-2.382566267250307
6.027433946080754,-2.379888360842425
6.046963141343762,-2.377197209926735
6.066386789249594,-2.3745141343467884
6.085794914570497,-2.3718413811206043
6.10532600226529,-2.369168908418396
6.124988704868679,-2.366489366205958
6.144721028824966,-2.36380085938696
6.164462427547187,-2.3610998654705266
6.184157761659292,-2.3583845367446648
6.203751765391914,-2.355665589402169
6.223268013547548,-2.3529569984137897
6.2428368248341455,-2.3502483451021763
6.262511708925839,-2.347532153746618
6.282232432210636,-2.3448066986387555
6.30194708442168,-2.3420692513695593
6.321607004483753,-2.3393182367512693
6.341165064700754,-2.3365713888648405
6.360693099022164,-2.333836724574564
6.380349739785571,-2.331138947726855
6.400367710227986,-2.328399803283536
6.420518705602222,-2.325637496667991
6.440471166121769,-2.3229092638293576
6.460540411116475,-2.3201306965649593
6.480561009724361,-2.3173087705449635
6.500124424138213,-2.314567418139249
6.5198674166561075,-2.3118056843908876
6.539963727606898,-2.3090615852841467
6.560214609464846,-2.3062689947075588
6.580456897146332,-2.303502032884773
6.600665893254252,-2.3006732547422573
6.6207238906585655,-2.2978804452925763
6.640662208075213,-2.2950232884601443
6.660432871910457,-2.292242645751425
6.680286339309309,-2.289382324970554
6.700155220024356,-2.286613074337328
6.720179409974158,-2.2837314057377553
6.740165216311747,-2.2809534691334834
6.760187220058607,-2.2780416813868833
6.780075920730112,-2.2752462860379086
6.799902116635884,-2.272328977553656
6.819699051191301,-2.269558055680174
6.839697431024169,-2.266636997893078
6.85976458523469,-2.263867649991381
6.879959185247423,-2.260923250788169
6.900108561638684,-2.2581392145942947
6.920251297923299,-2.255179003524061
6.940340213994136,-2.2523713241860217
6.960337027317745,-2.2494033191350766
6.98030719622981,-2.2466178198097317
7.0004722272892135,-2.243625658694181
7.020577000125655,-2.2408207944238536
7.040660759794728,-2.238014307449666
7.062063168950375,-2.234989398531626
7.082356190177743,-2.2321231333942815
7.102398504147473,-2.229265123442244
7.123369008996924,-2.226218634524552
7.143351723437365,-2.223329284430237
7.163207308304927,-2.220483071522207
7.184292911075472,-2.2174159973580387
7.2044867701427355,-2.214474778810814
7.224194106166888,-2.211597855140476
7.2450376119697335,-2.2086858284686475
7.2663130550637085,-2.2055779492146885
7.286433344445827,-2.2025535503342684
7.3057522931478,-2.199619881896508
7.3259900714395965,-2.196694199811328
7.347073055411823,-2.1937371099597063
7.368469851602081,-2.190737646682364
7.389738993925599,-2.1876985100055366
7.4106684168267325,-2.184634280289019
7.43125165331632,-2.181556530343214
7.4516099997366485,-2.1784732365683688
7.471890004090777,-2.175380092594355
7.49216770925134,-2.172273209589071
7.512432453952587,-2.169149805902164
7.5326547027196,-2.16600906661444
7.552805234486939,-2.162862317369214
7.572954656301684,-2.15970759416543
7.5931883224766965,-2.1565417346532674
7.6135115402389735,-2.1533637609109744
7.633924954555969,-2.150168082410761
7.654394466467535,-2.1469510603301725
7.674858284320789,-2.1437117942436013
7.695275480903734,-2.1404616438395716
7.715715179583684,-2.1371973214044484
7.736256349778617,-2.1339110473234304
7.756860447330334,-2.1305926628981724
7.777415491579007,-2.127243637079309
7.7978378818262355,-2.123864356338838
7.818109213046267,-2.1204668574969405
7.83830948110502,-2.11706215279011
7.8586417377905855,-2.1136511145869252
7.879282156824904,-2.1101951133217827
7.90005182616035,-2.1067449661946487
7.9210786689481765,-2.1032158615203116
7.9421135066079005,-2.0996608529761183
7.96290976117969,-2.09608579125806
7.983855642344025,-2.0924774313285748
8.004949318541225,-2.0888056392491965
8.025952774420567,-2.0851109477086043
8.046928944698372,-2.0813880703742877
8.06815152268949,-2.077587443394448
8.08928739031824,-2.0737305304573606
8.11014168429322,-2.069841808674359
8.130990127632291,-2.065920684227692
8.152053971272695,-2.061940034474648
8.173261710817792,-2.0579088661803233
8.194551906645994,-2.053810870500156
8.21589068352781,-2.04963270954294
8.237071564624305,-2.0454131129314996
8.258287480920087,-2.041107802484777
8.279536734879336,-2.036767547365361
8.300943000043253,-2.0322646179246164
8.321990467541754,-2.0277594633825506
8.342917968558515,-2.0232123853171005
8.36463975403974,-2.018567765662123
8.386705418759117,-2.0137447127311505
8.408284015807387,-2.0088794304030357
8.429632787323461,-2.003927012502618
8.451351508568584,-1.9988754471996097
8.473234311796654,-1.9937123353328183
8.49528933451065,-1.9884288465040807
8.517421470828566,-1.9830148965400727
8.539567394729,-1.9774653604769723
8.561690161151626,-1.971775243903221
8.583790210078377,-1.9659417367113847
8.605881400574859,-1.9599690150874842
8.628082293617847,-1.953844632158676
8.6504925894345,-1.9475542712341298
8.673089053911715,-1.9410795686762625
8.6957892162,-1.9344089726234397
8.718532503272431,-1.9275441705269443
8.74138048926844,-1.9204509833229257
8.76426204495656,-1.9131387125048323
8.787175626266812,-1.9055902624677186
8.810221033253807,-1.8977978517700695
8.833443477603003,-1.889742537746271
8.85691200232426,-1.8814040050851955
8.880623313372968,-1.872686261400621
8.904076244416224,-1.863587642646374
8.926787320182605,-1.8543160105376233
8.949982112488332,-1.84476760487335
8.974593316058717,-1.834694811578883
8.999243561943013,-1.8243443409554512
9.024235134900971,-1.8133696579977423
9.049215676808384,-1.80192679995665
9.073420568349043,-1.7901987752913158
9.09874823577768,-1.7779513582791178
9.125212978431456,-1.7650400220688054
9.151617594680765,-1.751674929909258
9.178741858186948,-1.7375197228535304
9.206749804718848,-1.722658216129593
9.234211144681431,-1.707011864640603
9.262247455734672,-1.6905409177422512
9.289739032876772,-1.673377526784995
9.318199890722722,-1.6553433787294212
9.347435080709136,-1.6359336560894384
9.374659157001814,-1.6158998654151753
9.401003887316785,-1.5951688392535563
9.428486896072686,-1.5736378440515073
9.457475199066787,-1.5512745659347928
9.488006355947563,-1.5278226889321025
9.519731275211974,-1.503248618418438
9.55224065314641,-1.4772142014870147
9.584628215046962,-1.4501017365564435
9.617108493655783,-1.421609671608268
9.649897378068902,-1.3917922913956007
9.68202681089103,-1.3614847864699813
9.716456043419832,-1.3293931738507008
9.751865283220441,-1.2955033944896424
9.784332159569944,-1.2614643336230875
9.818204431056621,-1.2265185053755767
9.8555212074456,-1.1899235704214879
